Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Típico y precioso,"Por casualidad fuí al mercado de Coyoacán luego de mi visita a la casa de Frida y me sorprendí con lo que encontré. Un mercado muy ordenado y limpio, sin malos olores, servicio pago de baños y buena atención en cada puesto. Para comprar hay artesanías hermosas que no ví en muchos otros mercados que visité en México, recuerdos de todos los tamaños, dulces típicos de varias regiones del país, piñatas por montones y en miles de tamaños. Deben ir a este mercado si quieren asegurarse de llevar lo más lindo!",,5,"Bucaramanga, Colombia",27 de enero de 2018,ene de 2018
Increíbles recuerdos,"Fui uno de los últimos días de mi viaje y encontré hermosas artesanías locales, así como otros tipos de recuerdos desde llaveros, ropa, etc. Camine desde el museo de Frida Kahlo como 10 cuadras.",,5,"Lima, Perú",14 de enero de 2018,dic de 2017
Me impresiono,De los mejores mercados del pais que he visitado. La gente es muy respetuosa y supera a cualquier lugar en comida. Es muy limpio y las tostadas son las mejores. La visita es obligada. ,,5,,7 de enero de 2018,sept de 2017
Mala experiencia,"Visite el mercado de coyoacan con 3 personas , un español y 2 ingleses, querían gastar los pesos que les quedaban en algún dulce o recuerdo de México, nos detuvimos en el LOCAL 12, donde venden dulces. Nuestra sorpresa fue grande cuando al preguntar precios ( los productos no tenían etiquetado ninguno precio) nos decían diferentes precios, dependiendo de quien preguntara. El Niño Inglés pregunto por una bolsa de paletas y primero le dijeron $65 y luego $80, estos ya son precios muy  elevados. Cuando se les comento , nos dijeron que si no nos gustaba nos fuéramos a comprar a otro lado . El Mercado es muy bonito y se pueden encontrar cosas lindas, pero los precios los aumentan mucho.",,3,"Ciudad de México, México",2 de enero de 2018,ene de 2018
Variedad de comida: bueno y barato.,"Hay prácticamente de todo para comer. Las quesadillas muy ricas.Hay varios locales y hacer su lucha para que comas con ellos. Creo que no le fallas, todo se ve muy rico.",,4,"Monterrey, México",29 de diciembre de 2017,nov de 2017
Parada obligada en Coyoacan,"Siempre que vengo a la CDMX, me doy mi vuelta a Coyoacan el barrio es tradicion y comer en su mercado de lo mas bueno que hay, existen varias opciones de antojitos mexicanos. Obvio no esperes un lugar elegante, pero el servicio y la atencion de los locatarios del mercado siempre es muy amable y su comida muy rica. Buenos precios.",,4,"Mexicali, México",14 de diciembre de 2017,dic de 2017
Variedad en alimentos,Mercado es un lugar agradable. Hay muchos extranjeros. La comida me parece un poco cara si quieres comprar tostadas.,,3,"Toluca, México",7 de noviembre de 2017,nov de 2017
Pintoresco,"Ir a Coyoacan es como estar en un pueblito dentro de la ciudad, es para recorrer las calles y dejarse sorprender. En el mercado, vale la pena comer las quesadillas , que estan muy ricas, economicas y son un clasico.",,4,"Lima, Perú",4 de noviembre de 2017,sept de 2017
Mercado,"Artesanías, indumentaria, comidas... En el Mercado de Coyoacán encontrarás de todo a un precio razonable.Una vez que hayas ido al Museo de Frida recomiendo seguir recorriendo y dirigirse al mercado.",,4,"Buenos Aires, Argentina",2 de noviembre de 2017,ago de 2017
FOLKLORE Y TRADICIÓN,"Todos los colores y los sabores en un solo sitio, en cualquier temporada encontrarás justo lo que necesitas para celebrarla. La fruta más excéntrica, las flores más bellas y todo fresco, artesanías, y sobre todo unas deliciosas tostadas con más de 50 años de tradición. Visita obligada en el mágico barrio de Coyoacán.",,5,"Ciudad de México, México",8 de septiembre de 2017,jun de 2017
Mercado de Coyoacan y sus alrededores !!,"Excelente panorama para pasar la tarde ... estivimos x alla 2 veces, llegas auna plaza muy linda, con muchos restaurantes y una iglesia ... se presentan espectaculos para niños y hay de todo para disfrutar ... sombra de arboles, construcciones de arquitectura colonial, cerveza fria y un mercado muy interesante....les voy a recomendar en ese merecado un restaurant que se llama tres coyotes, habiamos ido antes pero esta vez una amiga que vive cerca nos llevo a la mejor opcion ""comida corrida"" ...  se trata de una serie de platos todos incluidos por el mismo precio, es decir: inician con una sopa que puedes elegir entre 2 o 3 opciones, carne, pollo, verduras ... y luego pides un plato pequeño de arroz o pasta mientras te llenan la mesa de tortillas y pequeñas cosas con que hacer tus propios tacos hasta que llega el guiso o plato principal que mezclas con todo lo anterior ... con el arroz y los tacos etc ...  una mencion aparte tiene el agua de fruta ... te dan una jarra enorme y casi sin restriccion, para mi las mas frescas son la de sandia y jamaica ... pero no olviden probar la de tamarindo.  a nosootros nos costo 70 mex que son unos ... 3 o 4 dolares ... de verdad muy contundente y sabroso ... recomendable ... en el mismo mercado (qu eesta cerca de la casa de frida khalo) hay mas lugares que venden comida corrida, pero este es el mejor:  los tres coyotes (por eso se llama coyoacan, podran ver la estatua de los coyotes en la pileta de la plaza frente a la iglesia ... nos vemos alla !!!, salu2Dirección: Av. Miguel Ángel de Quevedo 654, Coyoacan, Coyoacán, 04000 Ciudad de México, CDMX, MéxicoTeléfono: +52 55 5554 0352",,5,"Santiago, Chile",7 de septiembre de 2017,abr de 2017
Buen lugar para conseguir artesanías en una zona segura,"Es un lugar pintoresco.  Se llena de gente los fines de semana.  Se pueden conseguir artesanías y comidas típicas.  Coyoacán es un barrio seguro y tiene la arquitectura tradicional mexicana.  Se puede aprovechar con una visita al museo de Frida, que se encuentra a pocas cuadras.",,3,"Buenos Aires, Argentina",3 de septiembre de 2017,ago de 2017
Encuentras de todo...perfecto,"Lo que mas extraño del mercado son las tostadas de la catedral que están dentro del mercado... aquí puedes ir hasta solo de paseo, ya que te sorprenderá todo lo que hay (comida, flores, vestidos, etc.) en navidad ponen pinos naturales para vender(aunque en ese aspecto no estoy muy de acuerdo).",,5,"Tudela, España",1 de septiembre de 2017,oct de 2016
Una energía especial,"No se si es lo que se ofrece, o lo que circula por esos pasillos, o la onda de la gente, pero es un lugar bellísimo. Ideal para perderse por esos pasillos mirando detalles, artesanías o exquisiteces. Un placer caminarlo una y otra vez.",,4,"Miami, FL",30 de agosto de 2017,ago de 2017
"Cultura, tradición y sabor","Este lugar es parada obligatoria para todo aquel que quiera conocer Coyoacán y estar inmerso en la cultura, tradición y gastronomía de México, ya que en este lugar podrá encontrar una variada oferta gastronómica a un buen precio y delicioso, desde tostadas, mariscos, carnes, antojitos, botanas, churros, elotes, aguas frescas con frutas de temporada, entre otros.Además, está muy cerca de lugares de interés de Coyoacán.",,5,"Villahermosa, México",4 de agosto de 2017,ago de 2017
Turibus! Parada obligatoria,"Este es un lugar maravilloso para pasear! La historia de Frida y Diego es perfectamente narrada si te subes a un tranvía que tomas en la puerta De la Iglesia por aprox 80 pesosLas descripciones e historias de todo Coyoacan son dignas de escuchar y conversar con los guías de este servicio! Es otro pueblo Mágico digno de conocer!!Y además pasar por el mercado en busca de artesanías es toda una experiencia! Sabrosa en color, en diversidad variedad y además en grillos  para degustar 😂😂😂 atrévanse!! Pueden hasta comprarlos empacados al vacío para llevarlos a sus hogares sin problema en el avión !! Almorzar alrededor del parque en cualquier restaurantes es perfecto! Recomiendo a ojos cerrados el Uruguayo delicioso!!Y los mejores precios en mantelitos las señoras a la entrada De la Iglesia!!",,5,,30 de julio de 2017,jul de 2017
Un mercado tradicional en Coyoacán.,"Muy cerca del centro de Coyoacán, es un sitio grande donde encuentras diferentes sitios para comer, a buen precio. Venden de artesanías de todo tipo así como ropa, flores, todo lo que encuentras en un mercado tradicional. Recomiendo llegar temprano porque alrededor de las 6pm ya encuentras varios puestos cerrados.",,3,"Ciudad Mante, México",21 de julio de 2017,jul de 2017
Pintoresco ,"Una buena opción dentro de Coyoacan centro para ver y recorrer, artesanías, comidas, de todo un poco, muy lindo ",,4,"Buenos Aires, Argentina",2 de julio de 2017,jul de 2017
Mercado auténtico agradable,"He vivido en la ciudad durante algún tiempo y visitamos muchos de los principales mercados. Éste es como la mayoría de ellos, hermoso y lleno de colores y productos de todo tipo. También está situado en una zona muy segura en contraposición a otros mercados (sí, soy bastante paranoicos con la seguridad). Usted puede encontrar cualquier cosa, desde comida fresca a verduras y utensilios de cocina. Auténtica piedra de lava molcojetes pueden encontrarse razonablemente barato en la parte trasera del mercado.Usted puede encontrar una señal de que este mercado está dirigido al menos en parte a los turistas extranjeros: tomar fotos es prohibida por muchos propietarios de la tienda, algunos incluso cobran 40 - 50 pesos para tomar fotos de su puesto. Yo no diría que los precios son un poco elevados, intenta regatear si te gusta o investiga hasta encontrar lo que buscas.El mercado es más grande de lo que puede parecer a primera impresión, caminar un poco y verá.",,4,"Upsala, Suecia",26 de junio de 2017,jun de 2017
¡Un Buen Mercado Tradicional!,"Sin entradas del museo Frida, seguimos a la masa de gente y en nada llegamos a una plaza de gente. Entramos damos muchas vueltas de las cosas nuevas que veíamos. Artesanía, Casas de comidas, Frutas, verduras,, Carne, pescado, mucha gente. Comimos uno de los mejores tacos dentro del mercado. Lo único malo, que no venden bebidas alcohólicas en las casa de comidas. Unos  buenos tacos sin cerveza... :(",,5,España,25 de junio de 2017,abr de 2017
Simplemente WOOOW!!,"me encanto, hubiera querido llevar muchísimo dinero para comprar todo en el mercadoLas artesanías que venden son increíbles y a precios demasiado accesibles, es una recomendación obligada si vas a comer a Coyoacan caminar por este mercado y llevar algunos souvenirs o decoración para tu casa",,5,"Puerto Vallarta, México",15 de junio de 2017,jun de 2017
Mariscos en malintzin,Muy mal servido los mariscos extremadamente caro!! No tienen sabor los platillos muy sobrevalorado los meseros atienden con jetas lo único bueno es el guacamole de las quesadillas No vengan aquí !!!! ,,1,"Ciudad de México, México",2 de junio de 2017,jun de 2017
Evitar el domingo!,"Gran lugar para visitar, pero era excepcionalmente lleno el domingo. Muchas cosas para ver, comer y hacer, pero lleno de gente en este día.",,3,"Houston, TX",2 de junio de 2017,may de 2017
Auténtico ,"El mercado se encuentra situado en una de las calles amplias del barrio de Coyoacan.Combinación de lugares de venta de comida, con paradas de juguetes, artículos religiosos, etc...Es un lugar auténtico de la ciudad que merece la pena visitar mientras se pasea por el bonito barrio.Muy bien",,4,"Begur, España",29 de mayo de 2017,may de 2017
De obligada visita!!,"Me encantan los mercados mexicanos donde puedes, desde comprar fruta, carne, especias y hierbas hasta productos de esoterismo e incluso comer por unos pocos pesos.. y este de Coyoacan no es menos!!! ",,5,"Miami Beach, FL",27 de mayo de 2017,may de 2017
Mucha diversión,"Comer comida local, ver a la gente, ver cómo comportarse cómo vestirse, y practicar tu español. Sin duda es una visita obligada.",,5,"São Paulo, SP",23 de mayo de 2017,sept de 2016
Imperdible,"Excelente Mercado, todo tipo de productos, comestibles, ropa, MEdicina natural, Carne, frutas, etc. etc. ademas de un excelente lugar para comer económico, las tostadas son algo imperdible",,5,"Mar del Plata, Argentina",22 de mayo de 2017,may de 2017
Los tres coyotes,Si buscan un lugar de comida corrida y precio accesible este es el lugar para comer rico en familia ya que tienen menú tanto para adultos como para niños,,3,"Ciudad de México, México",14 de mayo de 2017,may de 2017
Artesanías y rica comida,Te recomiendo este mercado donde podras observar artesanías y tambien es un lugar donde puedes comer deliciosos mariscos.,,5,,11 de mayo de 2017,may de 2017
Gran mercado local.,"Este mercado es un mercado para los lugareños. Es principalmente de frutas, verduras y carne. No atienden a turistas. Hay algunas buenas poco kioscos de comida.Pero puede tomar fotografías gran foto llena con los compradores. La mayoría de los comerciantes son muy acogedor para los turistas. No son pocos. Que se centren en servir a sus clientes habituales - suficiente.",,5,"Vancouver, Canadá",27 de abril de 2017,abr de 2017
Algo divertido que hacer en Coyoacán,"Después de pasear por la zona de correos - Frida Museo, decidimos echar un vistazo y ver lo que podría encontrar. Este mercado es una bonita mezcla de descubrimientos locales (menaje del hogar, ropa, joyas) y puestos de comida que venden de todo, desde tostadas hasta comidas completas para camarones cócteles. Sin duda merece la pena una parada si estás en la zona.",,4,,26 de abril de 2017,abr de 2017
El lugar para encontrar delicias mexicanas,"Este lugar tiene una gran variedad de comida mexicana a solo media hora! Se puede encontrar desde cerámica, accesorios, ropa típica, máscaras, disfraces, pidiéramos libre dulces típicos, frutas. . . Todo lo que te puedas imaginar! Incluso si usted no está interesado en la búsqueda de recuerdos, es una buena opción para caminar y conocer a México mejor. Recomiendo llevar efectivo y siempre trata de ganga!",,5,"Ciudad de México, México",23 de abril de 2017,abr de 2017
Para perderse un rato,Buen lugar para perderse un rato observando las artesanías y aplacar los antojos del momento. Mercado meramente tradicional de una de las delegaciones en la ciudad de México más pintorescas y visitadas por el turista.,,4,"Guadalajara, México",20 de abril de 2017,mar de 2017
Gran local mercado,"Un montón de comer aquí y muchas tiendas. parece el local comer aquí mucho, pero no comprar, ya que parece que es más para los turistas. hambre y probar diferentes especialidades locales",,4,"Center, TX",12 de abril de 2017,abr de 2017
Frutas y comida,"Mercado clásico de la ciudad, con una única diferencia que aquí se siente más seguro y más limpio.Por supuesto, la ubicación y los patrones que visita tiene mucho que hacer.No importa si vas de compras o provisiones para comer, usted será satisfecho.",,4,"Ciudad de México, México",28 de marzo de 2017,nov de 2016
Colorido. Foto genial ops.,"Me encantan los mercados. Son muy colorido y divertido y genial para tomar fotografías. Aquí encontrará comida, fruta y vegetal está en abundancia, para comer, pinyatas puestos. Este es el lugar donde la gente de la tienda. Para mí también era divertido ver algunos de los trajes peculiares algunos lugareños llevaba.",,5,"Los Ángeles, CA",27 de marzo de 2017,mar de 2017
"Todo, para todos.","En este mercado, tan cerca de la Casa Azul, de varios parques y de la paz y riqueza de Coyoacán, encontré desde las artesanías para los recuerditos, dulces típicos exquisitos, curiosidades, frutas y verduras frescas, hasta una deliciosa refacción de quesadillas  (amo el huitlacoche).  Recomendable.",,4,"Quetzaltenango, Guatemala",21 de marzo de 2017,mar de 2017
Gran mercado y comer en la pidiéramos,"Cuando visite un debe ver Coyoacán el mercado, manejable en tamaño y tomar comida estupenda en pidiéramos. Tacos grandes hechos a la orden con relleno maravilloso. Un lugar realmente estupendo. Y un lugar fenomenal hstaff más populares.",,4,"Los Ángeles, CA",17 de marzo de 2017,mar de 2017
Encontras de todo,"Ideal para conocer de cerca la cultura de Coyoacán. Muy completo, encontras todo lo que buscas, las artesanías son muy variadas .",,4,,16 de marzo de 2017,feb de 2017
Hay de todo!!,El mercado esta muy bonito hay mucha variedad de verduras y muchas opciones para comer es muy agradable ver tantas opciones ahi y comprar variedad de cosas.,,5,"Ciudad de México, México",15 de marzo de 2017,mar de 2017
Siempre se puede encontrar algo que realmente no necesitamos,"Estábamos en Coyoacán para visitar el museo con Monopolis Frida Tours. Guía turístico dijo que puede estar en línea para los billetes y después otra línea para entrar en Casa de frida o usted puede explorar la ciudad, que es lo que hicimos, y contentos con nuestra decisión. Los mercados son siempre divertidos y ofrecen un poco de todo. Las islas son pequeñas y espacios de lleno. Tomó un rápido paseo por en nuestro camino a la Iglesia de los franciscanos.",,4,"Denver, CO",14 de marzo de 2017,mar de 2017
Parada interesante,"Visitamos el mercado mientras viaja a través de Coyoacán y nos pareció un mercado muy animado local. Aunque hay el típico turista recuerdos, hay también más artículos y alimentos producidos localmente. En resumen, un sitio muy interesante para visitar como parte de la experiencia de la coyoacán.",,3,"Bucks County, PA",11 de marzo de 2017,feb de 2017
Gran lugar! Variedad de artículos y comida  ,"El mercado de coyoacan se encuentra en la zona de coyoacan en la ciudad de México. Cuenta con muchos artículos de artesanía mexicana, restaurantes de mariscos, comida mexicana con un gran sabor y a precios accesibles. También puedes encontrar frutas de todo tipo, especies, quesos, ropa para mascotas, disfraces etc..Vale la pena visitarlo no te vas arrepentir.",,5,"Chihuahua, México",9 de marzo de 2017,mar de 2017
Vale la pena una parada,"Mi amigo y yo encontramos este mercado mientras camina en el barrio después de visitar el Museo Frida Kahlo. Hay muchos vendedores que venden de todo, desde recuerdos a ollas y sartenes y comida. Precios de souvenirs eran baratas. Sin duda, un lugar que planea visitar cuando tenga más tiempo.",,4,"Bangkok, Tailandia",7 de marzo de 2017,mar de 2017
Encuentras de todo ,"En un mercado puedes apreciar la cultura local, además de que encuentras de todo a precios módicos. Aquí puedes encontrar artesanías, dulces locales, puestos de comida y esto desde la acera antes de entrar, los puestos de comida son muy variados y los puestos de tostadas son toda una tradición, en tu tostada puedes pedir una variedad de platillos de comida mexicana muy bien preparados, todo a precios muy razonables. Una visita que se disfruta mucho.",,5,"San José, Costa Rica",5 de marzo de 2017,feb de 2017
Sitio pintoresco,"Para quien visita la ciudad de México y se desea conocer un mercado tradicional, éste es un buen lugar. Es más limpio que la media de los mercados y mucho más caro, pues está diseñado o para la gente del rumbo (que puede pagar esos precios) o para turistas. Sin embargo, las frutas son de buena calidad y, de alguna manera, se justifica el precio. Se puede tomar jugos sabrosísimos o simplemente pasear entre los puestos para ver el colorido excepcional de las frutas y las verduras. Hay restaurantes en la parte exterior que cobran como un restaurante normal no como uno de mercado (el de mariscos de la esquina es muy sabroso).",,4,"Toluca, México",4 de marzo de 2017,mar de 2017
Un poco de todo.,"Todo, desde una máquina de hacer tortillas para tiendas de flores. Tiendas de caramelos y restaurantes para satisfacer cualquier necesidad. mientras usted compra aperitivo Limpiador de manera que muchos otros mercados que he visitado.",,4,"Winnipeg, Canadá",27 de febrero de 2017,feb de 2017
Divertido mercadillo,"Un bonito lugar para pasear y ver la cultura local. Pasee por los puestos de comida, productos de aspecto increíble, chucherías, etc. Me gustaría volver!",,4,"Nueva York, Estado de Nueva York",26 de febrero de 2017,feb de 2017
Encantador y colorido lugar!!!,"Me encantó visitar el mercado de Coyoacán. Hay de todo aquí, y te atienden maravillosamente en todos los lugares. Comida, ropa, dulces, flores.  No pueden dejar de visitarlo. ",,5,"Puerto Vallarta, México",26 de febrero de 2017,feb de 2017
Delicia visual y culinaria,"El Mercado de Coyoacán ofrece delicias culinarias un visual con decenas de opciones. Los puestos de fruta y flores, el licuados tiene hermosos, tostadas, dulces, quesos, tortillas, y la comida corrida, podías comer aquí cada día y comer algo diferente por al menos un año.",,5,"Arlington, VA",21 de febrero de 2017,ago de 2016
Comer exquisito y compras,"Recomendada la visita a este mercado a unos pasos de la iglesia donde puedes comer una exquisites del lugar como lo es: tostadas recomendadas en especial las de la chaparrita donde las puedes degustar de: camarón, campechanas (camaron, pulpo y cebiche), tinga y pata entre otras es un verdadero manjar que no deben dejar de probar. Además pueden comprar: frutas, verduras, dulces a muy buenos precios y encontrar sanitarios limpios, visita recomendad e imperdible que espero pronto regresar a disfrutar todo lo que ofrece.",,5,"Heredia, Costa Rica",19 de febrero de 2017,feb de 2017
"Comida, fruta y jugos de la temporada","El lugar es agradable y limpio (para ser mercado) hay muchas opciones de comida, fruta y jugos de temporada, asi como puestos para comprar",,4,"Cancún, México",8 de febrero de 2017,feb de 2017
Viviendo las tradiciones y experiencias mexicanas,"Es un lugar que puedes encontrar muchas cosas, especialmente los productos para gastronomía.El lugar es muy agradable, hay muchas opciones de comida y jugos de la temporada. Puedes encontrar ropa, comida, juguetes y artículos con la imagen de Frida Kahlo.El mercado de Coyoacán se encuentra situado en la calle de Malitzin y Xicotencatl ofrece su propia y extranjeros de una paleta de colores para los sentidos. Lugares llenos de nacional folclórico, colores, aromas y tradición. Puedes encontrar adornos de artesanía.Visita Coyoacán! Vivir las tradiciones! Amor las experiencias!",,5,"Cabo San Lucas, México",3 de febrero de 2017,nov de 2016
No muy especial.,"Aquí nuestro guía nos llevó a usar los servicios. No vi mucho más de interés. Pero si no puedes dejar pasar la oportunidad de ir de compras, ir a por ello.",,3,"Iowa City, IA",24 de enero de 2017,ene de 2017
Para compras,"Para hacer compras o simplemente comer rico y barato, es un mercado típico, en el exterior hay restaurantes por si no te agrada comer en el mercado  ",,5,"San Nicolás de los Garza, México",7 de enero de 2017,ene de 2017
Puestos de bondad,"Este es un mercado abierto semi cubierta por un techo d, así que puedes venir aquí incluso en la lluvia. Pero hay una brisa soplando a través de mantener fresco. Usted puede sentarse y disfrutar de tostadas con la opción de 16 rellenos. O caminar las filas de especias, flores, frutos, verduras, grande y único piñatas, juguetes para niños, zumos frescos, dulces, granos, frijoles, bocadillos, tacos, quesos, y otras nic - Nac. Hay un ambiente animado y feelingly dentro.",,5,"San Francisco, CA",6 de enero de 2017,ene de 2017
Mercado Típico ,"El lugar es agradable, hay muchas opciones de comida y jugos de temporada. Se puede encontrar ropa, comida, juguetes y artículos con la imagen de Frida Kahlo. Lo malo es que como es un lugar turístico y hay mucho extranjero los precios de muchas cosas sencillas o ropa son altos.",,3,"Zapotlanejo, México",28 de diciembre de 2016,dic de 2016
Buena opcion,"Gran mercado con todo tipo de cosas para comprar. Hay lindas artesanías pero también ha venta de alimentos, disfraces, utensilios para el hogar, especies. Se encuentra de todo. Es una linda experiencia ",,4,"San José, Costa Rica",28 de diciembre de 2016,dic de 2016
Compras navideñas ,"El mercado de coyoacan en mi opinión es uno de los más bonitos de la cdmx encuentras todo lo que quieras, comida típica, pero en épocas navideñas hay desde adornos para la decoración, disfraces, dulces.... hasta disfraz de santa encontré para mi perro!!Muy recomendable...",,5,"Ciudad de México, México",22 de diciembre de 2016,dic de 2016
Para pasear o comprar.,"El típico mercado mexicano donde uno puede encontrar cualquier cosa desde artesanías hasta comida. No es muy grande, por lo que no es necesario dedicarle mucho tiempo.",,4,"Aguascalientes, México",5 de diciembre de 2016,oct de 2016
"Gran experiencia, excelente comida","Este mercado está tan cerca de la Casa Azul, sería una pena perderse este incluso si no tienes intención de comprar nada. Dando vueltas por el mercado es una experiencia, con los vendedores de verduras, frutas y especias mexicanas el típico, caramelos, ropa, pintas en la pantalla. Las tostadas aquí es un deber probarlo. Era muy limpio y fresco. Hay muchas opciones para elegir las coberturas. También hay una sección para todo tipo de otros alimentos.También junto al pequeño, hay artistas haciendo su arte y algo de arte en pantalla (los domingos como fuimos un domingo, y no estoy seguro sobre el resto de los días). Compramos un pedazo encantador de trabajos desde allí.La comida de la calle también está disponible aquí, dos de los mejores alimentos en la calle que tenía en la Ciudad de México eran de aquí: Elotes con mayonesa, queso y chill & recién pinchado de coco mezclado con con cal, y todo tipo de escalofríos.",,5,"Nueva York, Estado de Nueva York",1 de diciembre de 2016,nov de 2016
"Está bien, no hay nada que ¡guau!","Este lugar era un lugar pequeño, pero los precios eran muy cómodas, compré un paquete de incienso por 12 pesos, me querían vender la misma, en el centro histórico de 35 pesos, así podrá hacer las matemáticas.",,4,"Houston, TX",15 de noviembre de 2016,nov de 2016
Pintoresco ,"Un lugar lleno de folclor donde sus cocinas y artesanías te rodean y no puedes visitarlo  sin comer las tradicionales gorditas , quesadillas y los pambasos en el restaurante Gorditas de Doña  Chuy al fondo del mercado están riquísimas ",,4,,7 de noviembre de 2016,nov de 2016
Mercado sorprendente,Fuera del mercado mundial donde se puede vivir y sentir de México. Una visita obligada y asiento abajo en el banco de comida de cualquier lugar y podrá vivir una experiencia especial en ambiente simpathy y excelente comida.,,5,"Nouvelle-Aquitaine, Francia",6 de noviembre de 2016,dic de 2015
Tiendas de regalos,"Gran lugar. Nos compra la mayor parte de los recuerdos y el regalo para nuestros amigos. Sin duda tienen la negociar con los precio o el precio ""turista"" es sistemática casi reducir el precio por 3. Pero con un buen tiempo es un buen lugar para pasar 1 h.",,4,"Reims, Francia",5 de noviembre de 2016,nov de 2016
"Linda artesanía, comida, disfraces","Es un mercado pequeño en el que puedes encontrar de todo: artesanía típica mexicana, artículos para el hogar y aseo, disfraces, frutas y verduras, flores, etc. Lamentablemente la zona de artesanía son pocas tiendas, me hubiera gustado que hubieran más. Para ello, recomiendo ir a la Ciudadela.",,4,"Santiago, Chile",1 de noviembre de 2016,nov de 2016
Excelente,"Visitamos este mercado por accidente después de un viaje a La Casa Azul. Fue excelente, deliciosa comida local y productos de alta calidad (me encantó la cerámica) a muy buenos precios.",,5,,1 de noviembre de 2016,nov de 2016
Comida y Curiosidades ,"Excelente lugar para encontrar detalles y curiosidades mexicanas, venden desde incienso hasta animales y flores jejeje. Tienen un área de comida, y es bastante sabrosa para probar comida local mexicana, nada extravagante. Pero 100% mexicana. ",,5,"Cancún, México",29 de octubre de 2016,abr de 2016
PASEANDO POR  MAS DE MEDIO SIGLO,"La tradición de boca en boca y en este caso también de mano en mano, por mas de dos generaciones de ""puesteros"" que mantienen viva la historia y la cultura, y como parte indisoluble de esta, el arte culinario. Sin snobismos y moda, recrean simplemente recetas familiares con acendrado espíritu tradicional. Las quesadillas de doña Lucha, carnitas y antojitos. Un lindo paseo luego de ver la casa de Frida Khalo que se encuentra en la vecindad",,4,CABA,26 de octubre de 2016,oct de 2016
Vivir nuestras tradiciones es parte de ser mexicano!,"Vivir nuestras tradiciones en esta temporada es parte esencial de ser mexicano! La fiesta de muertos es de gran importancia en nuestro país. Cada estado de la republica adorna con bellos altares distintivos de la region y la Ciudad de México no es excepción. El mercado de Coyoacan ubicado en la calle de Malitzin y Xicotencatl ofrece a propios y extranjeros una paleta de colores deliciosa a los sentidos.  Puestos rebosantes de folklor nacional, de colores, aromas y tradición.  Puedes encontrar todo lo que necesitas para armar tu altar de muertos en casa, desde flores de papel, calacas de azúcar  finamente decoradas, papel picado, miniaturas decorativas, catrinas y un sin fin de adornos artesanales. Visita Coyoacan! Vive nuestras tradiciones!",,5,"Ciudad de México, México",26 de octubre de 2016,oct de 2016
Visita obligada,"ya sea que necesiten comprar algo, artesanias, frutas, dulces, o cualquier cosas típica de un mercado; también es una excelente opción para comer: Con áreas y locales muy limpios, y con sabores y olores deliciosos que atrapan",,4,"Campeche, México",24 de octubre de 2016,oct de 2016
Muy buen mercado,"Muy buen mercado, muy grande y dentro de él se puede encontrar de todo!Comidas, artesanías y cosas típicas",,4,"Provincia de Buenos Aires, Argentina",22 de octubre de 2016,oct de 2016
Muy estilo auténtico,El Mercado de Coyoacán es imprescindible cuando la ciudad de México. Un ambiente muy auténtico de un montón de cosas divertidas y no mencionar un montón de comida mexicana. Y si vas también visitará Coyoacán una parte preciosa de MC,,4,"Copenhague, Dinamarca",17 de octubre de 2016,oct de 2016
Te absorbe los sentidos!,"Este mercado tiene todo: ropa, comida, plantas, artesanía, bebidas, ufff además de que es un recorrido para bañarse en el alma de la localidad. Salí contenta de tanto que vi y la comida que probe fue riquísima.",,5,"Lima, Perú",30 de septiembre de 2016,sept de 2016
"Un buen lugar para pasear, comer o ver artesanías","Lo conozco dad niño y no ha cambiado,  tiene muy buena comida de varias clases: de mar,  antojos mexicanos y familiar de tipo fonda.Muy bueno",,5,"Santiago de Querétaro, México",28 de septiembre de 2016,sept de 2016
Puedes estar aquí todo el día,"Muchos pequeños restaurantes para elegir, muchas tiendas con muchas cosas, puedes caminar todo el día y os aseguro que vas a comprar y comer algo.Cinco cosas a consideración antes de ir allí:1 - Llevar pesos, dinero en efectivo - importante!2 - Solicitar un mejor precio sobre todo! Hacer tu mejor oferta con ellos3 no toque nada de fruta por lo menos si vas a comprar. Si no, oirás algo del dueño jajaja4 - ponga su mochila para el frente, se advierte. Me explico, no me malinterpretéis, no es seguro, pero sabes en caso que pase algo prefiero te advierto mi amigo que está leyendo esto!5 - Disfrute del día",,5,,27 de septiembre de 2016,sept de 2016
Bonito lugar para observar y llevar recuerdos especiales,"Bellas artesanías y arte de la cultura mexicana, si es tu estilo no puedes perder la visita a este lugar",,4,,22 de septiembre de 2016,oct de 2015
