Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
¡DE TODO!,"Es un parque enorme, donde puedes pasar todo el día completo sin aburrirte... Remar, ir a museos, recorrer el zoologico ",,5,"León, México",2 de septiembre de 2019,sept de 2019
Lo caminamos poco,Lamentablemente por falta de tiempo lo caminamos poco este magnifico parque en el centro de la ciudad.Hubiese preferido tomarme mas tiempo ya que lo poco que lo camine me parecio magnifico.,,4,"Buenos Aires, Argentina",29 de agosto de 2019,jul de 2019
Un gran pulmón en Ciudad de México,Nuestra visita a pesar de la fuerte lluvia fue muy agradable tuvimos un contacto directo con la naturaleza en el corazón de la ciudad de Mexico,,5,,18 de agosto de 2019,jul de 2019
Hermoso parque para recorrer ,"Nos gusto mucho por la gran variedad de cosas por hacer . Involucra cultura, actividades al aire libre y tiene varios museos interesantes por conocer . Encuentras artesanías típicas y comida mexicana . Tiene varias esculturas y él Castillos . ",,4,"Bogotá, Colombia",7 de agosto de 2019,ago de 2019
El mejor pulmón citadino del mundo,"He tenido la fortuna de pasear por Central Park en la isla de Manhattan, el Retiro en Madrid, Petergof en las afueras de San Petesburgo, y he disfrutado enormemente sus visitas, pero tanto en dimensiones como en la propia atmósfera que emana de este bosque, me quedo con este México lindo y querido y su fantástico Chapultepec ",,5,"Ciudad de México, México",6 de agosto de 2019,jul de 2019
Visita obligada,"Un parque grande con múltiples actividades para todas las edades. A los niños les encanta el área de juegos. Juegos adaptados para niños de todas las edades y de capacidades especiales. En el lago si llevas tortillas puedes dárselo a los peces ( les encanta eso a los niños). Ideal para realizar caminatas o correr. Recomendaría llevar bloqueador, ropa cómoda y repelente de mosquitos. ",,4,"Dolores Hidalgo, México",5 de agosto de 2019,ago de 2019
¡El parque urbano más grande de Latinoamérica!,"Si bien este es el slogan que le otorga la autoridad gubernamental de la Cdmx, es sin duda una frase que le hace justicia a la magnificiencia del Bosque. Un lugar donde puedes hacer muchísimas actividades, ya sea en familia, con la pareja, o incluso disfrutar del acompañamiento de tu YO interior. El pulmón por excelencia de nuestra gran Ciudad, súper recomendado para ejercitarte o simplemente tumbarte en el césped, admirar sus lagos y maravillarte de esta generosa mancha verde que se resiste a morir aun con los embates de los desarrollos inmobiliarios, ávidos de apropiarse hectárea a hectárea de esta privilegio que nos obsequia la naturaleza.",,5,,22 de julio de 2019,ago de 2018
EXCELENTE,Un espacio muy agraddable para compartir en familia. Por su gran tamaño sólo tuve oportunidad de disfrutar el Zoo único en América con pandas... ,,5,"Barrancabermeja, Colombia",21 de julio de 2019,jul de 2019
Para pasar un bonito dia en familia,"El lugar es muy bonito y con muchos árboles; es una lastima que no este muy bien cuidado, pero me gusto para pasar un dia familiar; aparte de que esta cerca del lago de Chapultepec, el zoologico y a 25 pesos en taxi del museo Papalote ",,4,"Playa del Carmen, México",16 de julio de 2019,ago de 2018
Imperdible,"Es una visita obligada si te encuentras en CDMX, es un lugar que logró no solo sorprenderme con su historia e imponente belleza, sino que me enseñó mucho sobre la historia de este gigante mexicano.  Si puedes un domingo, visita este parque y no dejarà de sorprenderte.",,5,"Blumenau, SC",14 de julio de 2019,may de 2019
Lots of History here. Lugar historico!,The day we visited it was a Saturday so it was very crowded. We were able to see 90% of the exhibits. It was humid and hot inside the buildings because of the amount of people. The views from the top of Chapultepec Palace overlooking CDMX are amazing. Plan to spend a lot of time here. Visitamos en un dia Sabado y el lugar estaba muy lleno.  Habia humedad y calor en las salas de exhibicion por la gran cantidad de gente que habia. La vista desde el Castillo a la CDMX es espectacular. Haga planes para pasar varias horas ahi. Este lugar no se puede apreciar si vas de prisa. Hay un elevador para personas con limitaciones para caminar. Lo recomiendo ampliamente.,,5,,4 de julio de 2019,may de 2019
Expectacular,"Excelente parque, con mucho que ver y disfrutar un dia de descanso y conocer buenos lugares de entretenimiento.",,5,"Monterrey, México",2 de julio de 2019,mar de 2019
Agradable,Un parque agradable para pasear y descansar en la Ciudad de México. Algo lleno y un poco descuidado; pero muy relajante. ,,4,"Bogotá, Colombia",29 de junio de 2019,jul de 2018
Maravilloso lugar,"Atravesar el bosque de Chapultepec hasta llegar al Castillo fue toda una experiencia.Recomiendo ir con calma y disfrutar las vistas, de las ardillas que se acercan a robar tu comida, es muy entretenido.100% recomendable.",,5,Chile,9 de junio de 2019,oct de 2018
Fica 2019 Feria internacional de las culturas amigas,"Por primer año en el bosque de Chapultepec se presenta esta feria donde podrás conocer un poco de la cultura y gastronomía de TODO EL MUNDO los primeros días de julio se lleva acabó y de verdad es Imperdible tener una parte d el mundo en un solo lugar Marruecos Afganistán Korea Perú y muchos muchos más con recuerdos ropa tipica, bebidas accesorios, artesanías pffff mucho que ver y comprar y lo mejor que la zona gastronómica es enorme con propuestas de todo todo todo el mundo por qué decir que comer será una tarea difícil y por qué no ir un par de veces solo a comer y a precios accesibles si eres turista o local no faltes a esta genial propuesta ",,5,"Guadalajara, México",8 de junio de 2019,jun de 2019
Bosque de Chapultepec ,"Con una añeja tradición desde la Conquista, pasando por la presencia del Emperador Maximiliano, la defensa heroica de Los Niños Héroes y hasta la historia de Los Pinos resulta que éste pulmón de la Ciudad de Mexico se vuelve indispensable. Rodeado de museos de todo tipo, recientemente el Bosque de Chapultepec ha sido remodelado. Fuentes y espacios públicos donde se ha restringido el paso de automóviles ahora dan una excelente experiencia . Dependiendo de ciertas áreas del bosque de Chapultepec divididas en secciones podrán encontrar lagos( lago mayor) y segunda sección frente a restaurante del Lago con renta de lanchas a precios accesibles. Lugar formidable para correr dependiendo de la hora , aunque ahora hay que estar atento a las informaciones del Gobierno. Es una tradición que en ciertas zonas la gente realice fiestas infantiles y picnics. Bueno , sencillo, y gratis. Cuídelo mucho si lo visita no tirando basura . ",,5,"Ciudad de México, México",7 de junio de 2019,jun de 2019
Hermoso lugar,"Es un inmenso lugar 😍 con muchas cosas que ver y disfrutar. Fue un momento hermoso estando con mi novia, juro que lo disfrutamos mucho, hay lugares bellos para sacarse buenas fotos, lugares para comer y souvenirs que puedes comprar para la familia. Es hermoso.",,5,,5 de junio de 2019,jun de 2019
Oxígeno de la Ciudad,"Una visita obligada si vienes a la Ciudad de México es el majestuoso Bosque de Chapultepec, en el encontrarás un lago donde puedes rentar lanchas de pedal o remo, pasar a visitar el Castillo de Chapultepec Antes hogar de Maximiliano y Carlota de Habsburgo, así como degustar platillos en el restaurante del Lago.",,5,México,5 de junio de 2019,mar de 2019
Excelente lugar para visitar,"Si vas a ciudad de México, debes de ir al bosque, es un excelente lugar para ir en familia o amigos.Cuenta con muchos atractivos, desde museos hasta lagos.Puedes rentar una bicicleta o un scooter eléctrico y pasar por el bosque sin problema pero si te gusta caminar pasarás un buen rato agradable.Sin duda lo recomiendo",,5,"San Nicolás de los Garza, México",5 de junio de 2019,jun de 2019
Alicinante,Un bosque mágico. Nos acompañó un señor que lo conoce perfectamente y nos hizo una visita fuera de lo convencional. Desde la entrada por la puerta de las flores y el canto hasta la visita del “Sargento”. Desde el momento que entras es como atravesar un portal dimensional y es como salir de la ciudad de México. Hay una paz silenciosa a pesar de estar a escasos metros del tráfico ensordecedor. Llegamos a un lago donde diversas aguas bendecidas de diferentes partes del mundo han sido vertidas. Nosotros nos llevamos una botellita de esa agua mágica,,5,"Takayama, Japón",5 de junio de 2019,may de 2019
Lo maximo ,"Es un graaaaan lugar !!!! Hay muchos eventos siempre , es un gran lugar para disfrutar/ relajarHay un monton de lugares dentro que se pueden visitar El castillo El museo de arte moderno Mercadito RestaurantesVisitalo!!",,5,"Ciudad de México, México",4 de junio de 2019,may de 2019
Lugar para distraerse ,"Buena opción si quieres salir de la cotidianidad de la CDMX, encontrarás museos parques de diversiones y lugares para comer ",,4,"Ciudad de México, México",4 de junio de 2019,jun de 2019
Tiene de todo,"En mi visita de 10 días a CDMX creo que fuí unas 4 veces mínimo y cada vez recorría algo nuevo e igual o más interesante que lo anterior; alberga museos, el castillo, jardín botánico, un lago y muchas cosas más que lamentablemente no alcancé a conocer esta vez. Con diferentes accesos en variados medios de transporte (metro y metrobus por ejemplo) es un panorama increíble incluso solo para ir a pasear y comerse una botana. Hoy domingo luego de salir del Museo de Antropología justo había una presentación de los voladores de Papantla.",,5,"Santiago, Chile",27 de mayo de 2019,may de 2019
Paseo recomendado,"Agradable caminata por sus amplios recorridos, imponentes monumentos, árboles, puestos de artesanía, locales de comida, ardillas, etc. Llegamos en bus, y regresamos en metro, es fácil llegar ahí, además del recorrido, ahí hay un museo, el castillo, y un zoológico entre otras atracciones.",,4,"Viña del Mar, Chile",17 de mayo de 2019,feb de 2019
AMIGO TOURS,"Lo obtienes en esta compañía de TOURS es a pie y vale la pena recorrerlo, está HERMOSO y es un pulmón en medio de la ciudad ",,4,"Monterrey, México",8 de mayo de 2019,abr de 2019
Chapultepec es CDMX y CDMX no es sin Chapultepec,"Maravilloso espacio verde de la inmensa CDMX que nunca terminas de conocer del todo. Reúne atractivos para todas edades e intereses: museso, jardín botánico, lagos, restaurantes, historia, espacios culturares, parque de diversiones, etc. ",,5,México,8 de mayo de 2019,feb de 2019
"Una paseo entretenido, diverso y reconfortante","Viajeros. Atención. Esto no es un bosque secundario que rodea al Castillo de Chapultepec y que uno tiene la obligación de caminar para acceder a la atracción principal. El Parque Chapultepec es una atracción en sí, probablemente una de las principales en CDMX, sobre todo porque es capaz de conformar a la gran mayoría de los visitantes por su diversidad. El Castillo en sí una atracción más específica, monumental y relacionada al arte. El Bosque merece ser visitado cada vez que uno pisa CDMX, como el Central Park cada vez que uno pisa NYC: nada que envidiarle, en absoluto. Hermoso paseo en días soleados, ardillas, fuentes, totems, espacios deportivos y culturales, bares, ferias, lagos y una diversidad que va mutando y se reinventa por lo que siempre será distinto. A caminarlo sin rumbo, una y otra vez que pises CDMX. Llevar ropa cómoda e informal, agua y alguna colación. Tomar planos o navegadores para ver que visitar..., son 678 hectáreas. Junto al Castillo bien podría ser visita de día completo si tenés más días en la ciudad.",,5,"Rosario, Argentina",27 de abril de 2019,oct de 2018
"Naturaleza, relajación, ejercicio, diversión... un poco de todo","Un lugar familiar para estar en contacto con la naturaleza, el cual cuenta con gran extensión, lugar para divertirse, ejercitarse o relajarse. Además de tener cerca varios de los museos más importantes de México.",,5,"Ciudad Juárez, México",26 de abril de 2019,may de 2018
hermoso,ve tómalo con calma siéntate y disfruta de las ardillas recorre el parque montate a los barcos es muy buen plan ,,4,"Pereira, Colombia",25 de abril de 2019,abr de 2019
Excelente para caminar,"Es lo mas cerca que se puede estar de aire fresco en la ciudad de mexico, muy extensa su área para caminar. Sus áreas verdes y vendimias hacen que el tiempo se pase rápido y agradable",,5,"Aguascalientes, México",24 de abril de 2019,abr de 2019
Paseo sabatino con nuestra familia perruna,"El Bosque de Chapultepec es un lugar emblemático, una visita obligada, con una superficie aún mayo que el Central Park de Nueva York. Hace no mucho tiempo, se dieron a la tarea de remodelar los arroyos vehiculares, nuevos camellones, plantas y la ciclopista. O sea, lo que se ve al paso de los vehículos y la zona que circunda el Museo del Niño, el Museo de la Tecnología y la Feria. Sin embargo, adentrarte al bosque es una verdadera pena, los juegos infantiles recientemente colocados en medio de la aridez del bosque, a donde voltees es tierra, tierra y más tierra y pasto seco. Instalaciones como lo era la Estación del tradicional Trenecito de Chapultepec, en el olvido, sumamente deteriorada y llena de grafittis. Al paseo del Lago Menos nos percatamos que no hay un solo bote de basura. Ojalá las autoridades, si es que no se cuentan con los recursos para hacerlo, hicieran convenios con empresas para adoptar y rehabilitar un gran espacio de la Ciudad de México, tanto por su atractivo turístico, recreativo y de tradición, como para mantener el pulmón más importante de la Ciudad.Hagamos que valga la pena, todos unidos por el majestuoso Bosque de Chapultepec.",,1,"Ciudad de México, México",22 de abril de 2019,abr de 2019
Es un respiro que tiene toda persona de la concurrida ciudad de México,"Para nadie es un secreto que México esta sumamente contaminado muchas veces oliendo muy mal, pero este bosque es como salirse de ese gran embrollo de carros contaminación, y gente que existe en esta ciudad, no se si de ver tanta gente y edificios el ver el verde del bosque te hace pensar de la importancia que tiene la naturaleza en nuestra vida    ",,5,"Cartago, Costa Rica",22 de abril de 2019,abr de 2019
Buen paseo ,"Linda zona para caminar, como todo en CDMX con un toque de caos de los vendedores anunciado a voz en grito cada cosa, música a todo volumen y gentío... Pintoresco, pero en modo alguno imperdible. ",,3,"Envigado, Colombia",17 de abril de 2019,abr de 2019
Para ir fines de semana,"Mucha feria, comida, regalos y más... como para ir todo el día, el bosque es inmenso. Ir cómodo de ropa y zapatillas. ",,4,"Lima, Perú",15 de abril de 2019,abr de 2019
hay que ir,"el parque esta bien cuidado, es grandisimo y lo puedes recorrer si vas un dia semana sin problema. bella la caminata y los lagos. creo que hay un par de museos dentro del parque",,5,,14 de abril de 2019,abr de 2019
Un pulmón en medio de la ciudad,"Lugar para caminar y contemplar. Sentarse en el pasto y mirar alrededor para encontrar la manera paz y la calma. Si te gusta correr, también hay senderos que te permiten hacer ejercicio.",,5,"Ciudad de México, México",13 de abril de 2019,dic de 2018
"Audiorama, Se agradece la experiencia sonora","Audirama, dentro del bosque, es una experiencia sonora sorprendente, la paz y quietud que disfrutas en gratificante. Es una de las gratas sorpresas dentro de este maravillo bosque. Vale la pena compartir.",,5,"Esquipulas, Guatemala",8 de abril de 2019,mar de 2019
Un descanso en medio del viaje,"Un lugar muy agradable y familiar para dar un paseo, dentro del bosque está el castillo de Chapultepec y es un museo bien bonito e interesante, también se los recomiendo. Tiene un pequeño jardín botánico, el zoológico y alguna puestos de comida mexicana. Pajaritos... hasta una librería vi. Es bonito",,4,"Bogotá, Colombia",7 de abril de 2019,ene de 2019
Enorme,"Es de los lugares más bonitos que hay en nuestra capital, esta muy limpio, hay mucho que ver incluyendo el clásico zoológico de Chapultepec ",,5,"Puebla, México",3 de abril de 2019,abr de 2019
"NATURALEZA, AIRE PURO.","Es un parque lleno de naturaleza, que tiene varias opciones tanto de museos, como atracciones para la familia, para poder disfrutarlo se necesita de disponer de todo un dia,  Zoologico, Palacio, museo, lanchas.....",,5,Bogotá,29 de marzo de 2019,mar de 2019
Precioso e imprescindible sitio para visitar.,"El bosque es un sitio para visitar un domingo y mezclarse con la gente de la ciudad que va a pasar allí el día. Es como el Retiro de Madrid pero a lo inmenso.Hay restaurantes,barcas en el lago  y mucha diversión para toda la familia.",,5,,20 de marzo de 2019,feb de 2019
Excelente visita en familia!,"Sin duda una de las mejores opciones si viajas con niños pequeños a la Ciudad de México.  Muchas actividades recreativas y culturales, con las que podrás estar todo el día ocupado, incluso recomendaría 2 días para esta visita.",,5,"Escobedo, México",19 de marzo de 2019,mar de 2019
BOSQUE DE CHAPULTEPEC FABULOSO,"Visita obligatoria, es enorme te recomiendo utilizar calzado deportivo, ropa comoda , gorra o sombrero y un buen bloqueador, preparate para caminar muuuucho, adentro encuentras un lago donde puedes pedalear en una panguita, esta el zoologico, un parque de diversiones , y muchos atractivos mas, super recomendado multiples actividades para grandes y chicos muchos puestos de comida y ventas de souvenirs",,5,Costa Rica,18 de marzo de 2019,mar de 2019
Contacto con la naturaleza ,"Es un parque o bosque hermoso e impresionante. Me impresionó saber que es más grande que central park de NYC. Me encanta apreciar el lago y caminar por sus calles, compras botanas, tienen buena comida mexicana, muchas opciones para comprar recuerditos, aca dentro también encuentras el zoológico y un botánico, asi como el impresionante y majestuoso castillo de Chapultepec.",,5,"Santo Domingo, República Dominicana",17 de marzo de 2019,mar de 2019
Todo un bosque para recorrer,"El bosque de Chapultepec en sus variadas zonas te ofrece distintos atractivos desde los museos, zoológico, lago, caminata, la feria.El Castillo de Chapultepec es uno de sus principales atractivos, pero el museo de antropología e historia no puedes dejarlo pasar.Si te gustan las emociones entonces visita la feria y súbete a todos los juegos mecánicos incluida la montaña rusa.Si prefieres la naturaleza y los animales no puedes perderte el zoológico.",,4,"Ciudad de México, México",12 de marzo de 2019,feb de 2019
Camita matutina ,"Está abierto desde las 8am hasta las 19:00. Un día sin nada que hacer, decidí ir entre semana a caminar y prácticamente no hay gente, lo puedes apreciar en su máximo esplendor. Muy recomendable pasar por la fuente de Nezahualcóyotl. Fue muy relajante.Ahora, es una buena ruta para cuando ando en bicicleta.",,5,"Ciudad de México, México",10 de marzo de 2019,mar de 2019
Ideal para pasar un dia familiar !,"Ideal para pasar un dia familiar ! Tienes diversas opciones como el lago en el que puedes pedalear los botes, la feria de diversiones, el zoologico, asi como el Castillo y en frente el Museo !",,4,"Lima, Perú",10 de marzo de 2019,feb de 2019
Hermosa visita a escasos kilómetros de El Angel.,Un hermoso paseo donde además de disfrutar de la naturaleza puedes recorrer importantes monumentos y sitios históricos y comprar de todo en los puestos presentes en la Feria.,,4,"Buenos Aires, Argentina",3 de marzo de 2019,ene de 2019
El bosque de los chapulines,Es un lugar muy grande vale la pena ir y conocer este lugar ya que es muy agradable por su extencion y su pasas para los turistas es o lo que persivi un lugar seguro,,5,"San José, Costa Rica",28 de febrero de 2019,feb de 2019
Mucho mejor que Central Park ,"Éste parque es un orgullo mexicano, el más grande en Latinoamérica. Imposible recorrerlo en un solo día, tiene alrededor de 7 museos, zoológico, mariposario, paseos en lancha y muchas cosas más para hacer en familia, con tu perro, los amigos o simplemente en solitario. ",,5,"Torreón, México",25 de febrero de 2019,feb de 2019
Hermoso,"Un paseo imperdible, por los bosques de Chapultepec, muy bien mantenido, me impresionaron los jardines camino al Castillo, el lago, los kioskitos!",,5,"Lima, Perú",11 de febrero de 2019,feb de 2019
Hermoso lugar!,Hermoso lugar cercano al Castillo del mismo nombre. Muy bien mantenido. Se puede encontrar una feria para comprar artesanías ,,5,C.A.B.A.,3 de febrero de 2019,ene de 2019
Lugar muy descuidado,Es un bosque o era ya que actualmente no se ha reforestado esta plagado de cometciantes anbulantes que vende comida que da mucho que desear y no puede uno ni caminar por donde uno antes podia pasear tranquilamente ya no lo puede uno hacer el lago igual esta descuidado y muy sucio Recomiendo que mejor vallan a otro lugar,,1,"Ciudad de México, México",27 de enero de 2019,ene de 2019
Bosque,"Para pasar el dia tranqui en familia o amigos , ir al zoologico, comer chucherías, ir al lago, te ocupa realmente todo el día.",,4,,18 de enero de 2019,ago de 2018
Muy amplio y hermoso,"Muchas áreas para divertirse en familia, hacer ejercicio y diferentes actividades al aire libre. Los jardines son hermosos.",,5,,15 de enero de 2019,dic de 2018
Obligado su visita,"Este parque es el mas emblemático de la ciudad de  méxico y cuenta con muchas atracciones gratis como el Zoologico que tiene jirafas osos pandas acuario , tienes el castillo de chapultepec los danzantes aereos ",,5,,15 de enero de 2019,nov de 2018
PULMON VERDE DE CDMX,"Es un bosue muy grande, se requiere de varios días para conocer todas sus atracciones, yo visite solo la primer sección , en donde puedes visitar diversos monumentos, un zoologico , el castillo de chapultepec o museo de historia , la casa los pinos  residencia de los presidentes hasta ENRIQUE PEÑA ÑIETO vale la pena el recorrido y es gratis, el letrero de la CDMX para la foto del recuerdo, lago para montar en las bici, muchos sitios para descansar y hacer pinic a la sombra de imponentes arboles y con la compañía de las hermosas ardillas, que al parecer ya se familiarizaron ya que no nos temen mucho, artesanias, recuerdos y mucho más...",,5,,10 de enero de 2019,dic de 2018
Una visita bonita,"Este gran zoologico dentro de la ciudad es bastante grande, lastima que no tenga algunos animales (como en la parte del acuario) sin embargo es muy bonito visitar, para los niños es una gran aventura ver y encontrar animales que no son muy comunes en nuestros países.....y lo mejor de todo es gratis la entrada!!!!!",,4,,8 de enero de 2019,dic de 2018
Un pulmón en la ciudad,Una grata experiencia haber caminado por tantas y tantas sendas llenas de personas amables y naturaleza al 100%,,5,,7 de enero de 2019,dic de 2018
Un espacio verde en medio del cemento del DF,"Siempre pensé que Mexico tenía demasiado cemento y contaminación ... al final 40Mio de personas en la ciudad te da una idea del caos. Sin embargo el parque de Chapultepec y el palacio que se encuentra en su interior son un espacio espectacular para una caminata de domingo, para respirar algo de aire puro y distraer la mente. Fue una grata sorpresa encontrarme con su espacio verde y la historia que se cuenta en el palacio. Sitio recomendado para una mañana obtatde soleada.",,5,,6 de enero de 2019,dic de 2018
Decepción total,"Estuve visitando el parque, pues me motive con los comentarios, pero el zoológico no tiene casi animales, todo está sucio, en mal estado, los senderos llenos de vendedores ambulantes, no hay señalización alguna, por fortuna no tuve problema con robos o algo similar, come leí en algunos comentarios.La verdad si alguien me pide la opinión, le diría con honestidad que no se pierde de nada.En cuanto a los centenares de vendedores que abarrotan todo y ofrecen sus productos a viva voz (muy molesto y nada tiene que ver con un sitio para relajarse ), es fácil entender que se están ganando la vida honradamente, pero llega a ser algo sofocante la manera como gritan e insisten.Buena iniciativa de ofrecer la entrada gratis, pienso que si cobraran el ingreso, podrían arreglar las instalaciones, se ve decadente, sucio, desorganizado, no hay guías, ni mapa del sitio, muchos de los visitantes que observé, realmente inspiraban desconfianza, está muy mal juzgar sin conocer a las personas, pero nuestra imagen dice mucho de quienes somos, el cobro es un buen método para filtrar el tipo de visitantes que ingresan.En conclusión, no fue un mal paseo, me entretuve, pero tampoco fue la mejor experiencia, no lo recomiendo para nada.",,1,,5 de enero de 2019,ene de 2019
Bonito aunque mal iluminado,Cuando se hace la nocheHay hombres danzantes y miles de pequeños puestos donde te venden de todoLa vegetacion esta muy descuidada imagino que tambien es otoñoHay mucho bullicio y cuando oscurece da miedo porque hay poquisima luz,,3,,29 de diciembre de 2018,dic de 2018
padrísimo un bosque dentro de la ciudad!!!,"me toco conocer el lugar en un día entre semana muy disfrutaba y por cierto aconsejable, ya que los fines de semana hay mucha gente y creo que eso si afecta la percepción del lugar y de la experiencia, les recomiendo planear bien  para que lo disfruten mejor.",,5,,26 de diciembre de 2018,mar de 2018
UN PARQUE A LA ALTURA DE LA CIUDAD DE MÉXICO,"Tanto caminando, como corriendo se disfruta de este bonito parque en el que se encuentra desde el zoo, un bonito lago y un castillo (Chapultepec), hasta la segunda sección con otro lago y su restaurante, su parque de atracciones y sus circuitos para correr.",,5,,13 de diciembre de 2018,nov de 2018
Mi parque favorito en Mexico,Si quieres pasear en cualquier momento del día o quieres hacer una carrera rodeado de otros muchos corredores ( en especial a primera hora) este es sin lugar a dudas el parque que debes elegir,,5,"Toledo, España",12 de diciembre de 2018,dic de 2018
Lugar familiar,"El parque ofrece un sin fin de actividades para poder pasar el dia con la familia, desde puestos con ventas de comida o curiosidades hasta el castillo de chapultepec donde tienen exposiciones sobre la historia de mexico",,5,,11 de diciembre de 2018,jul de 2018
Un remanso en la Ciudad,"Un paseo de los más bonitos que permite descansar el cuerpo y la mente en plena CDMX. Posee lugares donde comer, lugares de entretenimiento, sanitarios, bebederos, bancos donde descansar y zonas wifi.",,5,"Quilmes, Argentina",1 de diciembre de 2018,ago de 2018
Uno de los lugares que DEBES visitar en la CDMX!,"Este es nuestro lugar favorito en la CDMX, esta enorme, es incluso mas grande que Central Park. Tiene demaciadas cosas que puedes hacer. Puedes remar en bote, visitar el Castillo de Chapultepec, el Zoologico (es gratis), la casa de los espejos, Restaurantes y muchas cosas mas.",,5,,29 de noviembre de 2018,ago de 2018
Contacto con la naturaleza,"Gran area verde en plena ciudad , es un lugar excelente para disfrutar de una comunion con la naturalez",,5,"Lima, Perú",25 de noviembre de 2018,may de 2018
Días verdes y tranquilos en la Ciudad,"Tiene una asombrosa cantidad de lugares hermosos e históricos por recorrer. En la segunda y la tercera sección puedes, además, ir a pasear con tu perro.",,5,"Ciudad de México, México",24 de noviembre de 2018,sept de 2018
Un paseo bonito,"Un paseo bello en familia o pareja! La entrada es gratuita, para el Castillo si hay que pagar (el Castillo esta cerrado los lunes) ",,5,"Santo Domingo, República Dominicana",19 de noviembre de 2018,nov de 2018
Lindo paseo,Una buena oportunidad de respirar aire fresco en méxico.Es bastante grande y con varias opciones de comida al paso. Lo recomiendo .,,4,"Buenos Aires, Argentina",12 de noviembre de 2018,dic de 2017
BONITO LUGAR,"Es un parque enorme y muy bonito para pasear, donde te puedes encontrar todo tipos de personas, para todos los gustos, muy recomendable para pasear siempre y cuando los guias no te lleven corriendo",,4,"Esplugues de Llobregat, España",9 de noviembre de 2018,nov de 2018
Un gran pulmon para la ciudad,"Hermoso lugar muy centrico sobre el eje de reforma, la verdad que es impactante abre desde las 5 am, y esta lleno de deportistas a esa hora, una maravilla mas a las que nos tiene acostumbrado Mexico",,5,"Lima, Perú",7 de noviembre de 2018,nov de 2018
familiar,"Un lugar espectacular para ir con la familia para compartir e ir relajado, hay un lago donde puedes rentar pequeños botes de pedales donde disfrutas montones, amplia variedad de ventas callejeras donde puedes encontrar desde ropa/comida/ artículos varios con precios realmente baratos ",,5,"Heredia, Costa Rica",7 de noviembre de 2018,nov de 2018
Caminar,"Un lugar muy agradable para caminar o andar en bicicleta, sirve para olvidar y desconectar de los vehículos de la ciudad.",,5,"San José, Costa Rica",3 de noviembre de 2018,nov de 2018
El parque por excelencia de la CDMX,"Chapultepec es sin duda el ""parque"" mas representativo de la CDMX, ha perdido un poco la gloria de antaño, especialmente porque hay zonas bastante descuidas, sobre todo el zoológico, ya que hay otros mejores zoológicos en el área metropolitana y no se diga en el resto del país, sin embargo, ir a a remar al lago, hacer un picnic, ver una película al aire libre, realizar recorridos nocturnos en bicicleta, pasar a visitar los distintos museos que alberga, entre otras actividades, lo hacen sin duda un lugar obligado para visitar. Difícilmente se abarcan todas las actividades que se pueden hacer en un día, por lo que vale la pena llegar temprano para que rinda el día. Es un lugar al que puedes ir solo, en pareja, amigos o familia e igual lo vas a disfrutar.",,4,"Ciudad de México, México",21 de octubre de 2018,ago de 2018
Enorme,"Es un parque público enorme y con mucha naturaleza, lagos, y muchos puestos de ventas ambulantes donde consigues de todo. Los domingos se llena de gente, como que todo México se reúne allí. Muy bueno para recorrerlo en una mañana soleada. ",,5,"Bogotá, Colombia",19 de octubre de 2018,oct de 2018
El pulmón de la Ciudad de México es un paseo de Sanación.,"Caminar en Chapultepec te transporta a un bosque de aromas excepcionales, amplias avenidas desde Reforma al monumento a los Héroes, y al llegar al lago, en donde hay lanchas de pedales a la renta, puedes seguir tu camino al imponente Museo de Antropología e Historia, comer un tamañito, tomar un chocolate caliente, seguir a pie o en eco bici *GRATS al dejar tu pasaporte o dos identificaciones) al Museo Tamayo.  Nos tocó DESIGN MEXICO y me fascinó ver tantos jóvenes exponiendo su creatividad y arte en diseño.",,5,"Cancún, México",13 de octubre de 2018,oct de 2018
Un pulmón histórico y artístico de la ciudad de México,"Me encanta todo en el Bosque de Chapultepec, me recuerda mi infancia y cuando íbamos en familia a pasear y hacer un picnik, o dormir en una hamaca bajo la sombra de los arboles, o bien íbamos a los juegos, o a las lanchitas, ahora retorne con mis niños para que conocieran lo que yo he vivido. La visita al Castillo de Chapultepec es imperdible, o caminar y visitarlos inmejorables museos como el de Arte ",,5,"Zapopan, México",12 de octubre de 2018,ago de 2018
Es un Oasis en el Desierto,"Excelente lugar, en medio de la ciudad entre edificios encuentras este enorme parque  zoologico con museos y el castillo, puedes encontrar de todo, desd eparque de diversiones venta de comida, diversos museos y exposiciones, el lago para pasear en lancha, el fabuloso castillo y mucho mas, nos encanto puedes ir 10 veces y siempre y siempre vas a encontrar algo diferente, clases de bicicleta, pintura, etc, no alcanzas a verlo en una sola visita y siempre hay algo especial paralos niños, los grandes arboles y espcios abiertos te hacen sentir fuera de la ciudad, lo recomiendo ampliamente",,5,"Mexicali, México",2 de octubre de 2018,nov de 2017
Excelente visita en Mexico,Es un paseo increíble sobre todo con buen clima. Se puede ir a pasear o hacer ejercicio . Dentro puedes comprar agua o un snack  y también hay restaurantes. Si vas de paseo no te pierdas la subida al castillo con una vista increíble de la ciudad ! ,,5,"Ciudad de México, México",2 de octubre de 2018,sept de 2018
