Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
ESPIRUTUAL Y ENCANTADOR,En este lugar se pueden sentir las buenas vibras y la espiritualidad al maximo explendor. Definitivamente un punto obligado al viajar a la ciudad,,5,"San José, Costa Rica",27 de julio de 2020,ago de 2019
Un lugar clásico en la CDMX,"Por obvias razones es un lugar lleno de gente, feligreses de todas partes, hay que tener cuidado con los alrededores, en general un buen lugar para conocer en la ciudad , como recomendación llegar en taxi o servicio particular (Uber, etc) ",,4,"Guadalajara, México",9 de julio de 2020,dic de 2019
Cerro del Tepeyac.,"El Santuario de la Virgen de Guadalupe está formado por distintos edificios, la Nueva Basilica (1976) alberga a la Virgen de Guadalupe, allí se encuentra la Tilma de Juan Diego. La nueva basilica es moderna, bonita y con gran capacidad para albergar a los visitantes y devotos de la Patrona de México y América. La antigua basílica o Templo Expiatorio a Cristo Rey de fachada barroca e interior neoclásico dejó de ser la basílica por su mal estado estructural y falta de espacio para los fieles. En 1921 colocaron una bomba para destruir a la Virgen de Guadalupe pero por milagro La Virgen no sufrió daños ni hubo víctimas mortales. La capilla de Indios, la Capilla del Cerrito, la del Pocito, el Templo y Exconvento de Capuchinas, el cementerio del Tepeyac, los jardines forman un conjunto religioso y artístico realmente especial y espectacular. Toda una experiencia visitar el cerro del Tepeyac.",,5,España,23 de junio de 2020,jun de 2020
Visita imperdible,"Guadalupe simboliza la fe de un pueblo. Es una visita que hay que efectuar. La antigua basílica está dañada por un terremoto y tiene el suelo algo inclinado, pero se puede visitar. La nueva basílica és un edificio circular moderno enorme que puede albergar miles de fieles al mismo tiempo y que custodia reliquias relativas a la aparición de la Virgen. Hay otras capillas esparcidas en los jardines que rodean la basílica.",,4,Barcelona,15 de abril de 2020,mar de 2020
Lindo lugar ,La visita a este complejo es muy linda como actividad de unas 4 horas ya que hay mucho que caminar y conocer. Hay un sector donde pueden comprar recuerdos y  comer algo sencillo. ,,5,"Guayaquil, Ecuador",9 de abril de 2020,ene de 2020
"Familia, visita! ","Muy bonito el lugar, excelente para ir conocer, impresionante la estructura de la basílica y más impresionante la antigua basílica y sus capillas! Se pueden comprar artículos religiosos a un excelente precio! Recomiendo que vayan! Tiene parqueo bajo techo con costo! ",,5,Costa Rica,30 de marzo de 2020,mar de 2020
"Visita a la Basílica, itinerario espiritual y social","Es una visita obligada para los católicos en México, tanto para recibir un contagio de fe como para aumentar el propio fervor y ser testigo de la piedad popular. Dentro del recinto de la Basílica nueva es importante dar una vuelta por el interior y descubrir algunas piezas importantes como el crucifijo doblado por un atentado sufrido en tiempos pasados. Es bueno sentarse un rato en las bancas y meditar antes de caminar por el pasillo eléctrico en donde se ve de más cerca la imagen de la Virgen de Guadalupe. Recomiendo visitar la Iglesia antigua con sus ornamentos así como la forma en que se ha hundido. No dejen de subir al cerro del Tepeyac en cuya cúspide se encuentra una capilla. Recomiendo probar las famosas gorditas de maíz hechas sobre comales y dejar el auto en estacionamiento cubierto debajo del atrio de la Basílica.  Habrá personas que tratarán de desviarlos a otros estacionamientos antes de llegar.  Por último revisen que no sean fechas de alta afluencia porque eso complica la visita por la cantidad enorme de gente que la visita.",,5,"Ciudad de México, México",22 de marzo de 2020,may de 2019
Uno de mis lugares favoritos,"Como siempre muy hermosa y llena de paz la visita a la basílica de Guadalupe, un espacio que no sólo los creyentes podemos apreciar, es visita obligatoria si vas a CDMX. Demasiada belleza y cultura.",,5,"Viña del Mar, Chile",21 de marzo de 2020,mar de 2020
La Basílica de Ntra. Sra. de Guadalupe,Centro neurálgico del catolicismo en Ciudad de México y punto de encuentro de una enorme devoción a Nuestra Señora de Guadalupe. Disfruté de la visita.,,5,"Madrid, España",21 de marzo de 2020,mar de 2020
La iglesia más visitada de Mexixo,"Les recomiendo ir en temporada baja, si pueden llegar en taxi mejor, hay que caminar bastante, pero todo esto vale la pena seas no no creyente, a un costado sobre la calle hay un mercado que vende todo tipo de souvenirs. ",,4,"Ciudad Valles, México",18 de marzo de 2020,nov de 2019
Basílica,Un lugar con mucha tradición e historia en México; las visitas guiadas son mejor que ir por tu cuenta. Debes disponer de poco más de una hora para recorrer todo lo que este lugar ofrece.,,5,"Durango, México",17 de marzo de 2020,mar de 2020
Para ir a encontrase uno mismo...,Lugar de mucha fé y de esperanza.Para reflexionar y meditar.Espacio con características peculiares...Encuentras desde cuadros hasta imágenes...,,4,"Ciudad de México, México",17 de marzo de 2020,nov de 2019
Plaza Comercial Barrio Magico de Guadalupe #717,Una gran opción de compra en artículos religiosos de calidad y precio   En verdad encontrarás de todo y te alcanzará para llevarles recuerdos a todos.  Calzada de gpe #717 a 1 1/2 de la hermosa Basílica de Guadalupe,,5,"Ciudad de México, México",14 de marzo de 2020,mar de 2020
"La virgen morena, madre de México","Es un santuario de la Iglesia católica, dedicado a la Virgen María en su advocación de Guadalupe, ubicado al pie del Cerro del Tepeyac  de la Ciudad de México. visita obligada",,5,"Ciudad de México, México",13 de marzo de 2020,dic de 2019
visita del lugar de peregrinaje,Un lugar tipico de la importancia de la religion catolica en México: misas y paseo muy agradable por todo el sitio que se revela muy grande!,,5,"Calais, Francia",12 de marzo de 2020,feb de 2020
Basílica de Santa María de Guadalupe,"El recinto más grande que ha tenido Santa María de Guadalupe en Mexico. Construido en 1976, puede albergar en su interior hasta 50 mil personas. Lugar que no puedes dejar de visitar, no solo porque podrás estar bajo el manto de esta nuestra Señora, si no porque podrás visitar su antiguo templo que igual está cargado de una belleza y paz interior insuperable, así como disfrutar de los jardines, fuentes y naturaleza que rodea toda esta área. Lugar que te hará sentir una paz interior",,5,"Quito, Ecuador",10 de marzo de 2020,sept de 2019
Es el lugar de culto más importante de todos los mexicanos,"La Basílica de Guadalupe , no está tan cerca de los lugares turísticos , pero si se quiere conocer realmente la cultura e identidad de los mexicanos es imprescindible ir a visitarla . Podrán ver el cuadro de la Virgen de Guadalupe que es lo más importante, pero también en la parte de arriba hay un cementerio muy antiguo donde están enterrados varios personajes importantes y una capilla . Así mismo abajo está la primera capilla que era solo para indígenas y la antigua capilla para españoles y criollos que se ve ahora muy hundida . Es parte esencial en la historia de Mexico . Verán personas muy humildes y muy devotas que entran de rodillas y otras de clase social más elevada que también van a rezar a la Virgen que es la Madre de todos los mexicanos",,5,"Ciudad de México, México",9 de marzo de 2020,feb de 2020
Espiritual,"Una paz y tranquilidad espiritual... muy fácil acceso al llegar, no te pierdes para llegar y para caminar tmbn es extraordinario",,5,,9 de marzo de 2020,feb de 2020
Bonita visita,Me gusta mucho la virgen y esta historia es verdaderamente diferente a todas. Visitar es entender la cultura de este hermoso país hay muchas artesanías siempre hay mucha gente es un lugar para reflexionar.,,5,"Bogotá, Colombia",8 de marzo de 2020,feb de 2020
México con Amigas ,La Basílica de la Virgen de Guadalupe es un lugar que no debes dejar de visitar si vas a México.Lugar lleno de energía linda y bonita.Espeto volver pronto 🙌🏻,,5,"Lima, Perú",8 de marzo de 2020,feb de 2020
Inolvidable,Hermosa la basílica y todo lo significativo q es la Virgen de Guadalupe para los mexicanos y para todos. Un lugar precioso para caminar y recorrer. Se respira paz....,,5,"Buenos Aires, Argentina",7 de marzo de 2020,mar de 2020
Un punto de referencia para creyentes,"Imperdible!! Yo tomé un Turibus y me salió super bien para llegar a la Basílica, lo que mas me impresionó fue la estatua a Juan Pablo Segundo, eso me dio mucho sentimiento. ",,5,"Tegucigalpa, Honduras",6 de marzo de 2020,mar de 2020
Visita espiritual,"Lugar de impactantes muestras de fe. ¡Una gran experiencia!El complejo está formado por varios puntos de visita. Debido a la afluencia de visitantes, es recomendable identificar lugares de reunión y tiempo de espera. Si se desea hacer el recorrido largo para conocer la capilla en la parte superior del cerro, es recomendable zapatos cómodos y agua.",,5,"Trujillo, Perú",6 de marzo de 2020,ago de 2019
Lugar para recordar los que ya no se encuentran entre nosotros,"En la Villa te encuentras la realidad de los sentimientos de la gente de México y sus creencias,  que en Europa se  practica de otra manera muy diferente. Lugar para recordar los que ya no se encuentran entre nosotros. Y recomendado para todo  el que es crellente.",,4,,6 de marzo de 2020,feb de 2020
No puedes dejar de visitar a La Guadalupana,"Si eres católico o si no lo eres, es imprescindible visitar la capilla de nuestra señora de Guadalupe y escuchar la historia detrás de su aparición, otra joya más de la CDMX",,5,,5 de marzo de 2020,nov de 2019
vista con extranjeros,"Buen recorrido, limpieza, accesos libres, arriba del cerro hay locales para botanear,, mercado de artesanias, los visitantes quedan complacidos de la visita al lugar.....",,4,,5 de marzo de 2020,dic de 2019
Visita a la Basílica de Guadalupe CDMX,"Es un lugar mágico para todos los que somos creyentes de la virgencita de Guadalupe. Una maravilla arquitectónica donde además de rezar y admirar a la virgen, también puedes subir el cerro del Tepeyac que es espectacular.Te lo recomiendo mucho en tu visita a la ciudad de México.",,5,"Mérida, México",4 de marzo de 2020,mar de 2020
Lugar de fe,"Si eres católico, este lugar es de esos que te renuevan la fe.  La espirittualidad que se respira en la basílica sólo la puedo comparar a lo que experimenté en Asís. ",,5,"Miami, FL",3 de marzo de 2020,jun de 2019
Valio la pena,"Solo estuvimos horas en ciudad de Mexico, es la primera vez que pudimos conocer la basilica y la verdad que es impresionante el lugra, hay mucha gente con una devolucion que traspasa y llo sientes, aparte de la basilica hay lugares que conocer como el mirador, templos, etc.",,5,,2 de marzo de 2020,feb de 2020
Mucha Gente,"La Basilica de Guadalupe, así no seas creyente como yo, te impresiona por la cantidad de gente que la visita, es mucho el fervor de sus feligreses.  Hay tiendas donde encuentras souvenirs religiosos.",,5,"Bogotá, Colombia",28 de febrero de 2020,nov de 2019
Experiencia  inolvidable,"Ver a lap vigente fue una de las mejores cosas que me pasó en la vida,recomiendo ir con ropa cómoda y con tiempo, hay un padre que bendice todo lo que llevas, hay muchas tiendas alrededor ,algunas son muy caras,pero aceptan tarjeta visa, sin embargo dentro de la basilica al fondo pasando ka e planada hay un mercadillo con excelentes productos y precios",,5,"Lima, Perú",28 de febrero de 2020,nov de 2019
El más importante templo Mariano.,"Por lo menos una vez en la vida cada mexicano tiene que ir a la Basílica, sea o no sea creyente. Es un experiencia increíble.",,5,"Ciudad de México, México",25 de febrero de 2020,mar de 2019
Basílica de Guadalupe,"La Basílica de Guadalupe es visitada por personas de casi todo el mundo, mi amiga vive en Miami y vino a demostrar su gratitud y fe a la virgen de Guadalupe es conmovedor el fervor y la fé que hermana a los asistentes y la atmósfera de paz y armonía dentro de este gran centro de fe.Además de disfrutar la arquitectura y los alimentos que se hacen famosos de boca en boca y todo lo que los alrededores ofrecen se hace necesaria la visita por lo menos una vez.",,5,"Ciudad de México, México",23 de febrero de 2020,ene de 2020
UN TEMPLO DE FE,"Es un lugar mágico, a 30 minutos del centro de DF. Consta de varios edificios donde estuvo en distintos momentos la Vírgen. Se puede hacer una visita bastante completa -incluyendo la misa que se celebra cada hora- en 4/5 horas aproximadamente. ",,5,"Buenos Aires, Argentina",19 de febrero de 2020,ene de 2020
Visita por Servicio Religioso,"Es el templo Maríano con gran afluencia de visitantes Nacionales y Extranjeros, está el templo antiguo y,el de reciente edificación así cómo, el acceso al Cerro dónde se cree la Guadalupana se le apareció al mestizo Juan Diego.Cuenta con estacionamiento subterráneo y, también con transporte público.",,5,"Ciudad de México, México",17 de febrero de 2020,ene de 2020
Conociendo la Basilica,"Es un lugar maravilloso con mucha historia, mucha gente pasa a visitar la Virgen, existe una escaleras automaticas para ver de cerca a la imagen de la virgen. Un lugar muy tranquilo y con mucha espiritualidad. Pueden comprar recuerdos y ahi mismo las bendicen.",,4,"Apodaca, México",16 de febrero de 2020,abr de 2019
Para que no te vayas sin ver a Guadalupe,"llegué tomando el tourist bus que tiene una fecuencia de hora y media. Al lado izquierdo mirando hacia la basílica hay un templo modernos, si entras y vas haca al lado izquierdo llegaras a un sistema de transportadores que pasan por debajo de la imagen de la virgen, la podrás ver aun cuando se esté celebranso la misa. También podrás comprar recuerdos a precios módicos.",,3,"Lima, Perú",16 de febrero de 2020,feb de 2020
Un clasico,"Es algo que hay que ver. Pero ojo, el conjunto, es mucho mas grande de lo que esperas. Tampoco esperes ver una escultura o talla de la Virgen... es una pintura que pasas viendo en una cinta transportadora (curioso). Merece la pena verlo todo.Según la boca de metro por la q salgas, hay un museo de ferricarril gratis, q merece la pena ver. Y cuidado con los vivos y charlatanes de la avda que te lleva a la Basilica, son muy pesados y tratan de venderte ENTRADAS para la Basilica. Ni caso, es gratis!!! Y si cobrasen por algo, seria alli mismo. ",,5,España,15 de febrero de 2020,feb de 2020
El valor histórico,Hermosa la iglesia vieja...impresionante la inclinación del suelo. La nueva Basílica es más práctica que bonita. ,,5,,13 de febrero de 2020,feb de 2020
Visita a la Virgen Morena,"Es un lugar mágico y espiritual, debería ser visita obligada a los turistas católicos que visiten la Ciudad de México, se siente una paz y una tranquilidad única en la basílica.Un lugar Limpio, muchos feligreses, pero para todos hay espacio en este lugar. Muy recomendado, se aconseja visitar en días no festivos por la gran cantidad de personas que asisten.",,5,"Ciudad de México, México",12 de febrero de 2020,dic de 2019
Visita a la Basilica de Guadalupe,Una hermosa experiencia que espero repetir pronto .Fue muy sanador palpar tanta Fe y amor a la virgen de Guadalupe,,5,,11 de febrero de 2020,dic de 2019
Agradecimiento ,"La Basílica de Guadalupe es una Iglesia de las más hermosas del Mundo, un templo de oración, dónde puedes encontrar un remanso de paz, igualmente, puedes visitar la una hermosa Capilla que se encuentra en el Cerro del Tepeyac, del cuál recibe su mismo nombre.",,5,"Ciudad de México, México",11 de febrero de 2020,ene de 2020
Impresionante edificio antiguo,Entrar en este edificio es toda una aventura debido a su inclinación que ha sufrido incluso se puede desorientar uno al caminar,,5,"Turrialba, Costa Rica",11 de febrero de 2020,nov de 2019
Visitar lugar de interés para el turista,"Lugar maravillosos , increíble nos gusto mucho los niños la pasaron muy bien y les encantó lo recomendamos mucho",,5,"Degollado, México",10 de febrero de 2020,ene de 2020
Lugares por conocer,"Algo que debe de realizar cualquier visitante es subir al famoso cerrito, ya que ahí es donde realmente se apareció la virgen. Si bajamos por atrás de la basílica encontraremos la famosa capilla del pocito (lugar donde oró Morelos antes de ser fusilado) ",,5,"Ciudad de México, México",9 de febrero de 2020,feb de 2020
Obligatorio en Ciudad de México ,Es un buen sitio para ir. El acceso y la movilidad adentro son fáciles por su amplitud. La visita a la imagen de la virgen no tiene coste. ,,5,"Bogotá, Colombia",8 de febrero de 2020,feb de 2020
"Mi deseo era cumplir con la promesa de agradecimiento a la Virgen de Guadalupe. Fue muy emocionante para mí, recorrer la","Me impresionó la arquitectura de la Basílica aunque ya la había visto en fotos y vídeos. El contacto con el espacio, la historia  y el ambiente de paz y oración fueron muy reconfortantes  y colmaron mis expectativas ampliamente.",,5,,8 de febrero de 2020,ene de 2020
Impresionante,"Hacen visitas guiadas gratuitas. El lugar es ENORME pero muy bonito, incluso para aquellos que no compartimos la fe. Es recomendable llevar un sombrero porque hay muchos lugares sin sombra. Da para una tarde de recorrido con calma.",,4,"Puerto Varas, Chile",7 de febrero de 2020,feb de 2020
Lo Maximo,"en un entorno muy espiritual y en un ambiente de mucha devoción se visita la virgen mil de personas , es un lugar único que vale la pena visitar mil veces ",,5,"Medellín, Colombia",6 de febrero de 2020,ene de 2020
El mayor misterio de Mexico,"Es un lugar imperdible, lleno de los misterios de la aparición de la Virgen de Guadalupe, el manto y la Plaza. Las capillas que rodean la Basílica conmemoran cada aparición. ",,5,,5 de febrero de 2020,ene de 2020
Un lugar donde la devoción se siente todos los días de la semana., Saber que todo el terreno se esta hundiendo y que en algún momento ya no se podrá visitar es algo lamentable. ,,5,"Los Angeles, Chile",2 de febrero de 2020,ene de 2020
El lugar de peregrinación de los mexicanos,"Se trata del lugar de peregrinación de los mexicanos. Es un conjunto religioso formado por varias basílicas, ya que se fue construyendo una detrás de otra. La ultima y mas grande es de estilo moderno. Es un lugar interesante para conocer el ambiente.",,5,"Essen, Alemania",30 de enero de 2020,ene de 2020
INSUPERABLE,Todo lo que te digan antes de irers nada a estar alli y poder observarlo y vivrlo desde la fe y el arte.,,5,"Medellín, Colombia",28 de enero de 2020,ene de 2020
"Historia, tradición y religión","Yo vivo en la Ciudad de México y sí había visitado la basílica de niña pero me encantó regresar y llevar a mis hijos de 8, 6 y 4 a conocer uno de los símbolos históricos y religiosos más visitados en nuestra ciudad. No somos especialmente religiosos pero me parece un lugar sumamente interesante que refleja mucho de lo que somos los mexicanos.Me pareció qué hay mucho orden (mucho más de lo que recordaba): hay donde estacionarse fácilmente, el comercio están concentrado y ordenado, hay baños limpios y accesibles.Entramos en la basílica nueva durante misa y realizamos la visita obligada al manto de Juan Diego con la imagen de la virgen de Guadalupe. Después fuimos al carrito del Tepeyac, lo cual recomiendo ampliamente: jardines muy bonitos, una vista espectacular de la ciudad (nos tocó día claro afortunadamente) y buenas oportunidades fotográficas. No se pierdan de probar las tradicionales y famosas gorditas de maíz que son típicas de la villa.",,5,español,27 de enero de 2020,dic de 2019
religioso,Es un lugar donde el todos los mexicanos peregrinan una vez al año el dia de la virgen de Guadalupe  12 dic .Vale la pena conocerla en la fecha que puedas mas sin embargo el 11 y 12 es algo increíble de ver .,,5,"Ciudad de México, México",26 de enero de 2020,jul de 2019
Emblemática de la ciudad y del país,"Pues su nombre lo dice todo. Lo mejor de la visita es la paz que sientes y esa energía positiva que te envuelve. Tanto la antigüa catedral como la nueva, son reflejo de historia, cultura, religión fe que te despierta mucha curiosidad. ",,5,"Quito, Ecuador",24 de enero de 2020,ago de 2019
"""Una Visita a la Morenita del Tepeyac""","El visitar la Basílica, la Iglesia de Capuchinas y los alrededores que hay dentro de la Basílica es una gran experiencia, ver el cuadro de la Morenita te da una gran tranquilidad. ",,5,"Tappahannock, VA",23 de enero de 2020,dic de 2019
Basílica de la Virgen de Guadalupe,Lugar de peregrinación católica. 7 iglesias de diferentes épocas. Muy especial para nosotros los católicos.,,5,,18 de enero de 2020,ene de 2020
Obviamente hay que ir,Hay que ir y aprender un poco de la cultura mexicana y comprobar al mundo que somos un Mexico lindo y querido. ,,5,,15 de enero de 2020,mar de 2019
Encantadora visita,"Una visita hermosa, no solo la basilica sino las edificaciones a su alrededor complementan una agradable visita, es recomendable no ir en fin de semana, especialmente en domingo ya que hay muchísimo flujo de personas. Fuimos al medio día y pudimos estar en la celebración de la misa, lo que nos permitió hacer el paso por la virgen de Guadalupe ya que en la misa baja el flujo del paso deprimido de la virgen. Lo hicimos como una de las paradas de uno de los recorridos de los circuitos de Capital Bus y nos tomo una hora ya que no hicimos el recorrido de los jardines.",,5,"Cajicá, Colombia",14 de enero de 2020,ene de 2020
La catedral más representativa del Mexico Colonial,Está ubicada en el centro de la ciudad (en la plaza del Zocalo). Es visita imprescindible que merece la pena.,,5,"Madrid, España",13 de enero de 2020,ene de 2020
Lindo paseo cultural,Es un buen lugar para aprender más de la cultura de mexico. Recomiendo ampliamente subir a la iglesia principal pues ahí encontrarán de las pocas pinturas que reflejan a la muerte dentro De la Iglesia Catolica.De igual forma recomiendo la visita guiada a la iglesia del pósito pues tiene la letanía Laureana grabada.Como tema cultural es lindo ir al menos una vez en la vida.,,5,"Ciudad de México, México",12 de enero de 2020,ene de 2020
Majestuosa,"Visita obligada en la zona norte de la ciudad de mexico el mayor Santuario dedicado a la Virgen de Guadalupe donde se aprecia su imagen real plasmada en un lienzo, cuenta con todos los servicios para una visita prolongada.",,5,,11 de enero de 2020,jul de 2019
Un verdadero monumento de la religiosidad Católica Mundial,Se respira la religiosidad de todo el pueblo mexicano. Es un lugar donde se respira Paz. Pegado a la Ciudad de México. No te lo pierdas.,,5,"Salta, Argentina",9 de enero de 2020,ene de 2020
Hermosa,"Se encuentran la primera iglesia de la virgen de Guadalupe, que después de un terremoto queso levemente inclinada, por dentro esta bellamente decorada con óleos restaurados y donde también está una réplica del cuadro de la virgen.Y la basílica mayor donde esta la exhibición del cuadro de la virgen de Guadalupe, debes tener el celular listo para disparar la foto ya que vas en una banda y no te permiten pararte. Hay un gran mercado de recuerdos católicos, donde seguro llevarás algo a casa. ",,5,"San Salvador, El Salvador",8 de enero de 2020,dic de 2019
Historia arte y religión ,Una obra monumental con muchos siglos de historia para recorrer y entender como evoluciona la historia del catolicismo en México.,,5,"Bogotá, Colombia",5 de enero de 2020,ene de 2020
El lugar de encuentro,"Imponente muy difícil de igualar, encontrarse con ella la.madre de Dios te hace vibrar es maravilloso lugar, ver la cultura y devoción todo jj to reunido en un solo lugar. Esta es una iglesia donde se vive la devoción a  nuestra Madre de forma tal que es contagiosa y muy sublime.",,5,"Bogotá, Colombia",5 de enero de 2020,dic de 2019
Encuentro Espiritual.,"Es extraño llamarle ""atracción"" a la Basílica de Guadalupe, pero de verdad que atrae a personas de toda América y, pienso de todo el mundo. Estando ahí se respira fe, se respira energía positiva y se puede percibir el Amor de Dios y de nuestra madre.",,5,"Ciudad de México, México",5 de enero de 2020,dic de 2019
Exelente el lugar ,"Es de los mejores lugares en la que uno se siente muy muy en contacto con Dios y la virgen.Es hermoso el lugar y sobretodo se llena uno de fe, amor .Es un lugar de los muchos en México Df del cual uno debería conocer en su visita a México Df y es unos de los lugares al cual hay q dedicarle su tiempo si se quiere recorrer por las diferentes iglesias antiguas que están a su lado .",,5,"Cartago, Costa Rica",4 de enero de 2020,ene de 2020
Hay que visitarla sí o sí!,"Una basilica espectacular, sobre todo por tanta historia y a la que concurre tanta gente de todo el mundo. Como queda de camino a Puebla y Cholula, aconsejo parar en la basílica y de allí seguir a Cholula. Ya que el tránsito en Ciudad de Mexico es intenso  ",,5,"Distrito Capital Federal, Argentina",3 de enero de 2020,dic de 2019
Muy recomendable si se visita la Ciudad de Mexico,"Independientemente la creencia religiosa es un lugar en el que se puede sentir el fervor  del pueblo Mexicano no a una religion sino a la imagen y representacion de quien para muchos mexicanos (incluido un servidor) es la madre de mexico y nuestra morenita.Recomiendo:Darse un par de hora minimos para recorrer con calma todo el recinto.Los baños dentro del recinto cobran, asi que llevar monedas.Revisar el horario de las capillas e ir antes de las 4PM.Si llevan coche meterlo en el estacionamiento o dejarlo en calles cerca de la Calzada de Guadalupe.Evitar calles aledañas del recinto despues de las 7PM.",,5,"Londres, UK",2 de enero de 2020,dic de 2019
"Fe, devoción e idiosincrasia méxicana.","Independiente de sus creencias deben conocer el santuario, con su templo de dimensiones espectaculares con su gran explanada (no se si es un atrio).Poder ver y reconocer el sincretismo en la imagen de la Guadalupe y como se refleja creencias religiosas o culturales de los pueblos originarios en sus símbolo.Muy Buena experiencia cultural si les interesa conocer raíces o como se mueve una sociedad como la mexicana.",,5,"Región Metropolitana de Santiago, Chile",30 de diciembre de 2019,feb de 2019
La morenita del Tepeyac ,"Siempre es un lugar emblemático de la ciudad y es el lugar más importante del catolicismo en México. Sus templos, todo muy limpio, siemore es un gusto disfrutarlos, son templos vivos",,4,"Zapopan, México",30 de diciembre de 2019,dic de 2019
Algo q tienes q ver,"Simplemente es una visita obligada si vienes a la Ciudad de Mexico, pude un guía para q entiendas mejor la historia.",,5,"Ciudad de México, México",26 de diciembre de 2019,dic de 2019
Totalmente espiritual,Ha sido una experiencia increible y sin limites. Nunca habia experimentado tanta magia en un solo lugar. Recomendado,,5,"Medellín, Colombia",25 de diciembre de 2019,dic de 2019
Promesa cumplida,La Basílica de la Virgen de Guadalupe es sin duda un sitio sagrado donde se siente la presencia de la virgen. La estructura miderna es bellísima. Ella escucha cada corazón humilde.,,5,,18 de diciembre de 2019,dic de 2019
"Es un lugar donde tienes que ir si quieres conocer religio, arquitectura, historia actual e historia antigua.","Es un lugar que tiene historia, arquitectura, mistisismo, debes de visitar la Basilica antigua, podras ver lo que es parte de la cultura mexicana, pruba la comida y compra algún recuerdo de los que se venden al rededor de la basilica.",,5,,17 de diciembre de 2019,ene de 2019
Basilica debes de ir,"La experiencia es impresionante, todo en conjunto, la fe de la gente, el interior de la basílica, estar frente a la virgen, el paso que esta a sus pies, mucho orden. Visita obligada a la ciudad de México",,5,"Monterrey, México",13 de diciembre de 2019,dic de 2019
Wow!!!!,"Algo que nunca habia vivido, es hermoso estar el 12 de diciembre, se siente la fe en todos los presentes, algo que repetiré más de una vez en mi vida ",,5,"Guadalajara, México",12 de diciembre de 2019,dic de 2019
Una maravillosa vista ,"Un sueño logrado gracias a los favores recibidos por la intersección de nuestra Madre María de Guadalupe. Doy infinitamente gracias por haber estado en esté lugar sublime, colmado de emoción y fe, amor, divinidad que se ilumina con la bella imagen de Santa María de Guadalupe. Es un sitio emblemático qué tienes que visitar si estás en Ciudad de México.  Dispone de servicio básicos y acceso a los diferentes medios de transporte.  Encontrarás en Basílica objetos religiosos  bellísimos y también en sus alrededores.  Te lo recomiendo ",,5,"Managua, Nicaragua",10 de diciembre de 2019,nov de 2019
Basílica,"Un hermoso lugar, he tenido la oportunidad de asistir a una misa de domingo por la tarde y fue sumamente hermoso estar ahí. Una parada imperdible si eres visitante.",,5,"Mérida, México",8 de diciembre de 2019,oct de 2019
VISITA A LA BASILICA,"Recito Guadalupano mas visitado en America Latina, no dejes de visitar todas las iglesias que conforman este recinto mariano.",,5,"Ciudad de México, México",6 de diciembre de 2019,nov de 2019
Muy concurrido,"Si llegan en auto: estacionarse en las calles cercanas, en metro les queda más cerca la línea 6 (estación la villa-basílica) que la 3. Pregunten precios si les ofrecen comida.  ",,5,,4 de diciembre de 2019,nov de 2019
Basilica Virgen de Guadalupe,"Lugar muy lindo y grande, deben ingresar a la basilica original, los grados de desnivel se siente mucho. Lugar muy interesante, actualmente esta el manto en un cuadro original de la virgen, pero en la basílica nueva",,5,,3 de diciembre de 2019,nov de 2019
IN CRE I BLE,"Un lugar impresionante, las diferentes edificaciones, las diferentes épocas, arquitecturas de distintas épocas, todas en el mismo lugar.",,5,,3 de diciembre de 2019,nov de 2019
"Tienes que conocerla, seas o no católico.","Al norte de la Cd. se encuentra este templo, lleno de historia. Y que es muy interesante conocerlo. Seas creyente de la virgen o no. Si vas en coche, hay estacionamiento bajo la basílica. Si no hay opción de llegar en metro, taxi o Uber. Te recomiendo conocer la nueva basílica y la antigua. Así como el museo. Es un lugar siempre lleno de fe y personas.",,4,"Ciudad de México, México",1 de diciembre de 2019,mar de 2019
Visitando a la morenita,"Fui a misa de 4 de la tarde el día 1o. De dic de 2019.Cada qye tengo oportunidad de ir , no me arrepiento, se siente un fervor y una espiritualidad como en ningún santuario del mundoFui con mi hija y mis nietas que viven en USA. Es un honor tenerla como patrona de Mexico.",,5,"Ciudad de México, México",1 de diciembre de 2019,dic de 2019
Imperdible en CDMX,"La Basílica es un sitio muy visitado por la comunidad Católica y por turistas en general . Esta muy bien organizada, es limpia y no se cobra por acceder. Se encuentran puntos para comprar recuerdos y artículos religiosos. Hay misas permanentemente durante el día. Esta cerca del aeropuerto, así que puede incluso visitarse estando solo en tránsito",,5,"Guayaquil, Ecuador",1 de diciembre de 2019,oct de 2019
