Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
No pararas de reir !,"Excelente lugar, es un show simplemente, solo hay que disfrutarlo! No puedes acceder con comida ni bebidas",,5,,27 de marzo de 2018,feb de 2018
Divertida experiencia,"Acudimos al arena méxico como parte de un tour con Urban adventures, y lo pasamos muy bien. Las luchas son algo tradicional de la cultura contemporánea mexicana y, si bien son más bien un show, son entretenidas de ver. Además de que es corto y termina temprano.",,4,,27 de marzo de 2018,mar de 2018
Supero todas mis expectativas! ,"Uno de los lugares que definitivamente hay que visitar si vas a CDMX, el ambiente es muy energico, la gente muy amable, puedes tomar una cerveza viendo el espectáculo, que es genial. Se nota la experiencia, es muy entretenido y profecional. Felicitaciones a todos los que hacen parte de esa cultura de lucha libre! ",,5,,10 de febrero de 2018,feb de 2018
Visita viernes por la noche,"Gran experiencia para los que nunca hemos ido a ver estas luchas.  Algo completamente popular y la gente realmente lo disfrutan mucho.  Desafortunadamente nos tocó una fecha en que algunos de sus luchadores clásicos peleaban, y pese que al principio era muy cómico verlos, ya después de un rato se hizo aburrido ver señores ya pasados en libras y años hacer que peleaban.  Sin embargo, recomiendo esta experiencia.  Ojalá con máscara puesta!",,4,"Alajuela, Costa Rica",5 de febrero de 2018,nov de 2017
Hacia mucho frio,"He ido al arena mexico para ver lucha libre, el espectaculo es muy bizarro y por lo tanto muy divertido, ambiente muy familiar, pero la verdad que hacia mucho frio ya que es un lugar muy amplio.",,4,"Buenos Aires, Argentina",5 de febrero de 2018,ene de 2018
Un espectáculo imperdible,La lucha libre es parte de los espectáculos modernos en México que debería uno visitar. Compramos las boletas para mi familia para escoger unos buenos puestos cerca a la tarima y fue una buena decisión para poder ver todo sin perdida de detalles. Es un lugar que se puede ir en familia y puedes comprar souvenir en la entrada.,,5,"Bogotá, Cundinamarca, Colombia",4 de febrero de 2018,dic de 2017
Bien divertido,Fuimos el lunes de navidad y sin embargo nos encanto. Conseguimos entrada de 500pesos cada uno bien cerca de la accion. ,,5,,2 de febrero de 2018,dic de 2017
Increíble lugar y experiencia,"Fui varias veces a la lucha y me encantó el lugar, el ritual de la lucha, lo que pasa con los espectadores, me parece uno de los mejores entretenimientos de méxico y aparte es único y mucho más divertido que la lucha de eeuu que es horrible.",,5,"Buenos Aires, Argentina",2 de febrero de 2018,dic de 2017
Muy divertido!,"Si queres hacer algo diferente, ir al Arena México a ver lucha libre es un plan mas que divertido para ir con quien quieras. Recomiendo ir temprano así se consiguen mejores lugares. No te vas a arrepentir.-",,4,,29 de enero de 2018,ene de 2018
excelente y divertidisima actividad en CDMX,"Hicimos l reserva con Amigo Tours para no ir solas  a conocsr Arena Mx y Lucha Libre, fue una excelente opcion, el lugar y la lucha muy divertida, pero encima con Ariadna, la guia maravillosa divertida y apasionada.......fue una noche inolvidable. No irse de la ciudad sin el encuentro con laa Lucha Libre",,5,"El Bolson, Argentina",10 de enero de 2018,ene de 2018
PURA DIVERSIÓN!!!!,"A pesar de no encontrarse ubicada en el mejor lugar de la ciudad, es un espectáculo imperdible si estas en CDMX de visita, no tienes que ser el mas fanático de la lucha para disfrutarla.Aunque es un lugar caótico, es divertido sumergirse en la cultura de la lucha libre, que despierta tantas pasiones entre los fanáticos, puedes tomarte una cerveza y comer en la arena y disfrutar de principio a fin el espectáculo.Lo único malo y es una cuestión de actitud es el ingreso a la arena, las personas encargadas de seguridad son extremadamente groseras, el supervisor se destaca por ser el mas vulgar de todos, parece que el esta cuidando una embajada y no dando el ingreso a ver un show de lucha.Recomendado el plan!!!!",,4,,4 de diciembre de 2017,nov de 2017
Buena experiencia,"es una gran experiencia, que no se puede vivir ni sentir en otro lado. Es una actividad diferente, se llena bastante, la mayoría de personas desde hombres y mujeres son muy enérgicas. ",,4,"Barranquilla, Colombia",22 de noviembre de 2017,nov de 2017
Super divertido!!,"Ir a ver la luna libre, es algo muy muy mexicano, y no podíamos perder la oportunidad de ir a disfrutar de este show. El lugar es muy amplio, aunque queda en una zona no tan bonita, lo mejor es llegar en carro o uber, no lleven cámara, porque no te dejan meterla a la arena, te la guardan hasta el final. Pero si podés tomar fotos con el celular, es muy divertido, se hace mucha catarsis y uno se entretiene demasiado!",,5,"Tres Rios, Costa Rica",21 de noviembre de 2017,oct de 2017
la mejor diversión,"tenía una expectativa muy baja del ambiente que pudiera encontrar, sin embargo, estando en el lugar y el tipo de gente que acude, ""bien"", me la pasé súper divertido. cien por ciento recomendada",,5,"Col Juan N. Álvarez, México",17 de noviembre de 2017,dic de 2016
De las mejores experiencias en la ciudad,Fui por primera vez a ver la lucha libre y fue una de las experiencias más fascinantes y emocionantes de la ciudad. El espectáculo es entretenido y divertido. El ambiente es agradable y se la pasa muy bien. ,,5,"Ixelles, Bélgica",6 de noviembre de 2017,oct de 2017
Visita obligada para turistas y mexicanos!!,"El ambiente es familiar, recomiendo que vayan los viernes, ya que las mejores pelas  son ese día.  Cualquier  lugar que compres es bueno, no es necesario  gastar tanto por los lugares qu3 están al frente, además que aveces suele ser peligroso por que los luchadores se avientan en las primeras filas. Sin duda una excelente  opción para visitar en el df.",,5,"Oaxaca, México",4 de noviembre de 2017,nov de 2017
Grandioso,"Todo aficionado a las luchas debe de asistir, recinto de gran tradición, un poco obsoleto, pero ideal para pasar un buen rato entre amigos,Disfrutando de buenas luchas",,5,"Ciudad de México, México",22 de septiembre de 2017,sept de 2017
Divertidísimo,"Si te gustan los espectáculos, los shows de luchas. No debes dejar de ir. El ambiente, el espectáculo en sí, muy divertido, si llevas niños debes comprar sillas a partir de la tercera fila, pues no se permiten sentarlos adelante. Parte de las peleas se desarrollan a nivel de piso.",,4,"Ciudad de Panamá, Panamá",20 de septiembre de 2017,sept de 2017
Ineludible,"La lucha libre es parte de la cultura mexicana y sería un pecado visitar la ciudad y no pasar por el Arena México. Las entradas se pueden comprar en la Arena en efectivo o por Ticketmaster por internet o en sus puntos de compraLos combates se realizan los viernes a las 20:30, los domingos a las 17 y los martes a las 19:30 con una duración aproximada de dos horas y media. Igualmente puedes llegar mas tarde y ver lo que queda de la jornadaRecomiendo no llevar cámaras de fotos ya que no permiten el ingreso de la mismas, y en el caso de llevarla te brindan un ticket con el que la retiras una vez que te vas del lugar.",,5,"Buenos Aires, Argentina",20 de septiembre de 2017,ago de 2017
Un must de la cultura mexicana,"No muy afanada a las peleas fui igual a ver el espectáculo, me saco el sombrero ante los luchadores que son tremendos acróbatas, no así ante la organización del evento, es tanto el caos que al comprar las entradas no te dicen en qué sector de la arena te sientas, y no hay límite respetable en cuanto a la visibilidad, la que en nuestro caso fue muy mala. El lugar es cochino y son demasiadas las personas que andan vendiendo comida, como si fueran también parte del show. Se restringe el uso de cámaras, que las quitan al ingreso y las dejan en una especie de guardarropía, al principio me pareció poco seguro, pero resultó ser bastante eficiente.",,3,"Santiago, Chile",6 de septiembre de 2017,ago de 2017
Para vivir el verdadero espíritu chilango.,"Desde niño aprendí a disfrutar un domingo en familia con la lucha libre, no puedes perderte cada grito del aficionado o insulto al luchador. Si vienes a la CDMX es indispensable visitar la Catedral de la Lucha Libre",,5,"Ciudad de México, México",6 de septiembre de 2017,jul de 2017
Lo mejor para ver shows en México,"Esta algo retirado pero vale la pena ir a algún evento que allá ahí, tienen la pantalla mas grande que hay en una arena cerrada de Latinoamérica así que de todos los lugares se aprecia bien el espectáculo. Las instalaciones como nuevas y de lujo, los alimentos buen precio y buena calidad, fui a ver la NBA y seguramente repetiré.",,5,"Guadalajara, México",6 de septiembre de 2017,dic de 2016
una noche para desestrezarte,Una actividad imperdible en tu viaje a la CDMX  totalmente popular e irreverente. Grita y escucha a la multitud corear a sus ídolos.,,5,"Puerto Vallarta, México",3 de septiembre de 2017,oct de 2016
Lucha mexicana,El lugar por excelencia para ver a los típicos luchadores mexicanos. Hay luchas los martes y jueves. Buen lugar para llevar a visitantes de la ciudad.,,5,,27 de agosto de 2017,jun de 2017
Luuuchaaaaraan de 2 a 3 caídas ,Excelente espectáculo en la CDMX 100% del folclor de la ciudad muy recomendable para los que les guste la emoción. ,,5,"Santiago de Querétaro, México",20 de agosto de 2017,ago de 2017
Visita Clasica para cualquier Turista o experto en cultura,"Imposible perderse una visita a las luchas, es necesario como terapia anti stress, eso si, vas con el animo de divertirte y apoyar a tu bando favorito, se vale gritar mucho¡¡¡  Es obligado siempre el comprar tu máscara favorita para presumirla en tu siguiente fiesta. El climax florido de nuestro acervo nacional.",,4,"Santiago de Querétaro, México",15 de agosto de 2017,ago de 2017
Increible atracción,"Con sorpresa pudimos comprobar que este deporte es tan importante para los mexicanos, no teniamos pensado visitarlo y lo hicimos por sugerencia de un taxista, quise fotografiar el puesto de máscaras y se negaron de forma muy grosera, tengan cuidado, creo que tienen miedo de figurar en las redes",,4,"Venado Tuerto, Argentina",14 de agosto de 2017,ago de 2017
Divertidisimo,"No está completa tu visita si no pasas aquí,  llega en uber y pasate un buen rato.  Aunque no sigas la lucha es parte de la cultura y folclore ",,4,"San José Del Cabo, México",12 de agosto de 2017,jul de 2017
Lucha libre!,"Acudimos por primera vez a la lucha libre, compramos los boletos en Ticketmaster sin ningún problema pero también puedes adquirirlos en las taquillas de la Arena; fuimos al Viernes Espectacular y es increíble el ambiente en el lugar, las personas se dejan llevar y en general hay un ambiente alegre y familiar incluso van muchos turistas extranjeros. Los luchadores dan todo de ellos para ofrecer un buen show, y el personal del lugar se encarga de que te lleguen toda la comida, souvenirs hasta tu lugar. Me llama la atención lo limpio que estaban los baños, la seguridad que había dentro de la arena (porque afuera es una colonia fea, tengan cuidado) aunque me hubiera gustado que los asientos fueran más cómodos. Estuve en ring 3, y la vista era muy buena.",,4,"Ciudad Mante, México",9 de agosto de 2017,ago de 2017
"Fuimos a ver disney on ice, muy padre.","El lugar es espectacular, muy cómodo y seguro, aunque está un poco lejos, vale la pena visitarlo. Me pareció que las instalaciones están de primera.",,5,"Ciudad de México, México",8 de agosto de 2017,ago de 2017
Nueva Experiencia,"Nunca habíamos ido, incluso estaba encontrar de Las Luchas, fuimos mi esposa, mi sobrino y yo y fue una experiencia únicaGritamos mucho, reímos, sacamos el estrés.Un lugar seguro, con muchísima gente (mucho extranjero) Afuera venden de todo, hay puestos de comida, venta de souvenir.Súper recomendable!!!",,4,"San Nicolás de los Garza, México",4 de agosto de 2017,jul de 2017
"Un ""must"" en ciudad de Mexico",Fuimos con nuestros hijos de 15 y 18 años y se lo pasaron en grande. Es toda una experiencia vivir el ambiente de una noche en el Arena.,,4,"Barcelona, España",3 de agosto de 2017,jul de 2017
Barato y maravilloso!,"De mi marido, que es un ventilador más grande que YO - ""lucha Ambiente divertido, un gran espectáculo, pero las luchas eran repetitivas""compartimos una michelada (cerveza con salsa de tomate, lima y caliente). Fue una gran noche! Pero los billetes en la taquilla de venta de entradas, los chicos en la calle te estafa.",,4,"Toronto, Canadá",3 de agosto de 2017,ago de 2017
Pidiéramos Libre,"Tengo que decir que todavía es difícil de entender por qué es bastante como una gran cosa en CDMX, sin embargo, es sin duda muy popular y es, como extranjero, el espectáculo más extraordinario bastante. Lucha mexicana hay que verlo para creerlo. La Arena México es donde el viernes y sábado noche Pidiéramos Libre está en toda vela. Las multitudes, el ruido, trajes extravagantes y algún tipo de lucha. Todo con una enorme cantidad de pasión. No puedo explicar lo que sólo tienes que ir y probar y trabajar por ti mismo.",,5,,3 de agosto de 2017,jul de 2017
Lo más divertido de México,Ir a ver un combate de Lucha Libre en Arena México fue una experiencia increíble y algo imperdible para todos los visitantes de CDMX,,5,"Barcelona, España",27 de julio de 2017,jul de 2017
Las típicas luchas mexicanas,"No t dejes timar por los revendedores, si es que no fuiste precavido y compraste las entradas en ticketmaster.  Las entradas más caras cuestan $210 mexicanos (10 dols más o menos). Las más baratas, $40 pesos mx (2 dols).Es un evento apropiado para toda la familia. Arrancan a las 8.30 pm y termina a las 11 en punto. Son 3 peleas principales (2 de hombres y una de mujeres).  Creo q valen mucho más la pena las de hombres. Aparecen los luchadores inmensos en el ring y comienza el show de acrobacias escondidas detrás de golpes simulados.Venden cerveza adentro del lugar ($80 el vaso (4 dols aprox, la gigante) y churritos (cheetos, papitas, etc). Muy divertida para una salida diferente con amigos.",,5,"Ciudad de Guatemala, Guatemala",23 de julio de 2017,jul de 2017
Rendimiento increíble,"Tomamos este tour a la Ciudad de México cerca de nuestro viaje. Nuestro guía, Mario, estaba muy bien informada y dijo muchas historias sobre las leyendas de lucha que realiza en este lugar. Se podría decir que mucho de la acción tuvo lugar, pero tienes que admirar la habilidad atlética realmente de estos luchadores durante su desempeño. No son hombres pequeños, pero algunos de los atletas de Gimnasia Olímpica actúan rivales. Fue una noche completamente agradable, no como gente como yo esperaba, una multitud bastante tranquila y los luchadores de salir después de la dura y mezclarse con la multitud.",,4,"Sarasota, FL",14 de julio de 2017,jul de 2017
Lucha para la familia,"El lugar donde los enmascarados se retan, no es especialmente bueno aunque pasas un rato agradable, Hay un Turibus que incluye la entrada",,3,,13 de julio de 2017,oct de 2016
Show ,"La verdad iba sin muchas expectativas, llegamos un poco antes de las 5 para adquirir las entradas, todo está muy organizado, unas personas te llevan hasta tu lugar a cambio de una propina. Es un show muy divertido varias luchas más o menos seis combates, la gente grita alentando a sus favoritos, es muy divertido los chiquitos se ríen bastante, es  Lo recomiendo.                                            Lo único es que los vendedores de bebidas y comida se pasan todo el tiempo ofreciendo y obstruyen la vista hacia el ring, deberían mejorar ese aspecto. Compren sillas que no estén cerca a los pasillos. ",,5,"Villavicencio, Colombia",12 de julio de 2017,jul de 2017
gran variedad de espectaculos,"este jugar ha mostrado diversos espectáculos y se han presentado varios artistas, y para los que gustan del espectáculo de los costalazos un lugar con mucha tradición ""los rudos, los rudos los rudos""",,5,"cuernavaca, Mexico",12 de julio de 2017,may de 2017
Muy divertido,"Fuimos para vivir una nueva experiencia . Llegamos a las 4 , porque teníamos que comprar las entradas . Estábamos en la fila 8 y fueron unos 200 pesos por persona.Todo empezó a las 5 y dura unas 2 horas . Es un teatro muy divertido , el público es muy importante , pone el 50% del espectáculo.Hay muchos vendedores paseando por los pasillos , ofreciendo comida y bebida. No os olvidéis de las propinas.Un show para vivir una vez en la vida.",,4,"Vigo, España",11 de julio de 2017,jul de 2017
Visita obligada!!,"Este es un lugar emblemático para visitar, es divertido y está lleno de familias, adultos y niños disfrutan del vestido de combatientes con máscara, el espectáculo. Dentro de la Arena México puedes comprar bebidas y algunos aperitivos mexicanos de actualidad si sentarse en asientos general, o se puede disfrutar de un buffet y bebidas en una zona separada en Restaurante y bar de la libertad opera. Altamente recomendado",,5,"Miami, FL",9 de julio de 2017,jul de 2017
Todo el folklore mexicano,"Sin duda vale la pena visitar este sitio que alberga personajes únicos convertidos en super héroes, historias, rivalidades, recuerdos...la mejor lucha libre bajo el CMLL (consejo mexicano de lucha libre). ",,5,"Ciudad de México, México",8 de julio de 2017,feb de 2017
FOLKLORE MEXICANO,"Es una cosa que tienes que hacer más en su vida, fue realmente divertido para expirence en el mexicano estén, es muy económico y debe ir con mente abierta",,4,Mexico,6 de julio de 2017,ago de 2016
Divertidísimo!!,Una de las mejores noches de todos.Utiliza Super para llegar a la Arena y de mucho tiempo para el tráfico.Fue fácil comprar las entradas en la taquilla y nos dieron asientos cuatro filas del anillo que era perfecta para estar cerca de la acción.De 7:30 a 11:00 fue sin parar.Muy entretenido.Una gran relación calidad-precio y por sólo £5 para una máscara que hizo que la noche aún más hilarante.Sin duda lo recomiendo!,,5,"Londres, UK",5 de julio de 2017,jul de 2017
Gran experiencia,Tuvimos la visita Turi luchas y fue genial nos divertimos mucho los niños estaban teniendo un montón de diversión si viajas con niños creo esta excursión deben estar en las listas,,5,,30 de junio de 2017,jul de 2017
Sumamente divertido,"No soy fanatico de las luchas, pero si le pones sabor, puedes divertirte mucho, comerte una torta de jamon clasica de las luchas, botanear y descargar tus pesares gritandole a los RUDOS todo lo que quieras. Excelente. ",,5,"Ciudad de México, México",29 de junio de 2017,feb de 2017
Espectacular ,Un gran espectáculo muy grato me encantó la cartelera hay bastantes luchadores nuevos pero son espectaculares sus máscaras perfectamente elaboradas ..muy muy bueno ,,5,,24 de junio de 2017,jun de 2017
Tienes que ir a un partido de lucha en la Ciudad de México,"La Arena México es un lugar que debe visitar cada turista. Realmente lo digo. Me he llevado un montón de extranjeros a personas y todas ellas realmente disfrutamos del espectáculo. Vaya, no traiga su cámara, no podrá tomar, tienen un lugar donde se puede dejar, pero no se puede llevar dentro. El área alrededor de la arena no es preciosa, así que sugiero tomar Super para llegar y salir.",,5,"Ciudad de México, México",22 de junio de 2017,jun de 2017
La casa de la lucha libre,Todos los viernes hay función de lucha libre para quien gusta de este espectáculo muy concurrido por la afición mexicana tanto de luchadores mexicanos como de otras partes del mundo En ocasiones también hay otro tipo de espectaculos,,4,"Querétaro, México",20 de junio de 2017,may de 2017
Fuimos de nuevo,Este era nuestro segundo viaje a ver la luchas. Conseguí billetes en un billete de Maestro en #222 Reforma en el día de. Buen tiempo.Gran venta de camisetas cerca de la puerta en el Arena México antes del espectáculo.Sucedió a sentarse por un chico de Perth. Todos disfrutamos del espectáculo cómico.,,5,"Xalapa, México",16 de junio de 2017,jun de 2017
"Domingo 5:00 pm espectáculo dura 2 horas, 5 eventos y mucha diversión.","La ventaja de ir a las 5 de la tarde un domingo es que una gran asientos desde la oficina y sigue siendo un gran espectáculo. Con una multitud en la noche estoy seguro de que hubiera aún más el ambiente, pero entonces tienes que llegar a casa a la medianoche. Unos cuantos consejos. Asegúrate de que son claras en el asiento que quieras. Anillo 4 sigue siendo bueno y un poco más barato. Cuando pida una cerveza esperar hasta que apareció con botellas de lo contrario tienes 1 / 2 litro o corona en una taza de papel por el doble de precio.",,5,"Melbourne, Australia",11 de junio de 2017,jun de 2017
Experiencia interesante,"Una persona dijo que había un caso couchsurfing para este bi-semanal. Resulta que el viernes en la Ciudad de México que, por lo que llegar al organizador. Había 10 de nosotros que terminamos reunidos en una estación de metro cerca y entramos a la arena. He oído que la zona no es muy segura, BUENO FUI con otras 10 personas y organizador era un local. Cuando nos dieron los billetes en la taquilla, había diferentes niveles. Conseguimos el más barato billetes de 45 pesos que se asienta todo el camino en la parte superior. Después nos dieron la papelería y procedió a registrarse, a continuación, en la arena. A usted se le permite llevar una bolsa en la arena; sin embargo, no hay comida y bebida fuera permitido. Una vez que llegamos, caminamos todo el camino hasta la cima de la arena y nos sentamos. Había personal yendo por venta de bebidas y aperitivos. La lucha fue bastante largo. Recordé que había al menos unos 4 - 5 partidos, incluso cuando llegamos tarde. Había un montón de gritos, con buen humor, gritos, etc. Fue una experiencia única, aunque es muy familiar para WWE, también había un montón de técnica que estos luchadores presentados en el escenario. Una vez que el pulso, personas vendían máscaras, keychains, y en las calles. Mi consejo sería para ellos. Me pareció que eran caros al principio, luego por el resto de mi viaje, me encontré con máscaras y otros recuerdos relacionados con libre pidiéramos a ser mucho más caros. La zona es muy concurrida por la noche y puede ser peligroso para alguien que no habla español. No unirme al grupo para una copa después, así que caminé rápidamente hacia la cercana estación de metro y fui a casa después del show fue más justo antes de la medianoche.",,4,"Nueva York, Estado de Nueva York",8 de junio de 2017,may de 2017
Muy divertido..,"Fui un viernes por la noche para conocer a nuevos amigos que conocí en una excursión anterior. Consejo, hay muchos asientos en la arena, así que no hay necesidad de hacer una visita, y estará sentado en una sección especial, normalmente un óptimo escenario asientos no. . Y sin embargo pueden pagar. más. De los cuatro, dos tenían tours (uno pagué $29 USD, y los otros $52 USD), yo y otros dieron el billete en la taquilla de venta de allí (taquilla).Aquí están los precios. Las filas de 1 - 3 $385 MXN ($21 USD); Las filas 4 - 6 $330 MXN ($18 USD), y 7-9 en $280 ($14), 9 era como 240 creo. El peso (100 asientos) estaban en el más barato de la terraza superior. Sinceramente, incluso aquellos que no estaban mal, ya que esta arena es un estadio relativamente pequeño comparado con los estándares de Estados Unidos.Hora de inicio es a las 8:30 pm (2 horas de duración), y sólo los viernes y sábadollegar unos 730 y conseguir su ticket. Es que cuesta más de 385 MXN (aproximadamente $21 USD). Llevar pesos, no dólares.",,5,"Tacoma, WA",31 de mayo de 2017,may de 2017
Un espectáculo teatral y acrobático,"Con la esencia de México, espectáculo popular que merece a pena por los comentarios de los asistentes en pro de los rudos o técnicos. Imprescindible llevarse de recuerdo la máscara",,5,"Boadilla del Monte, España",28 de mayo de 2017,may de 2017
Para locales y turistas,"Es un gran lugar para conocer vivir el folclor de México, un lugar donde los habitantes locales van a entretenerse, es un lugar de moda, por desgracia su ubicación no es la mejor, por eso se recomienda llegar en taxi para evitar los problemas",,4,"Ciudad de México, México",25 de mayo de 2017,nov de 2016
Excelente Espectáculo,"Si alguna ves quieres ver un espectáculo de calidad debes ir a las luchas libres en el Arena México, la calidad de estos luchadores es impresionante, yo en lo personal no era muy seguidor de las luchas, sin embargo me gustó demasiado el show, da mucha risa, hay adrenalina y se disfruta bastante y se puede disfrutar con toda la familia",,5,"San José, Costa Rica",24 de mayo de 2017,may de 2017
Loco Lucheros!,"Sólo quería ir porque he estado en la ciudad varias veces y nunca he visto este espectáculo turístico cursi! Me encantó. Era una tontería, en la cima y bastante más de lo que esperaba. Fue incluso más divertido observar la multitud de gente como intentarán usar la máscaras partidario llevaba sus especificaciones en la cima y bebimos cervezas a través de máscaras. Sé que algunos hostales dirigido viajes organizados, pero también es bastante fácil llegar por ti mismo. Simplemente me fui a la arena durante el día para comprar las entradas y luego regresamos para el espectáculo de tarde en la noche. Mostrar 2 horas - sin duda no tienes que estar allí en el comienzo. Muy tonta y divertida!",,5,nz,24 de mayo de 2017,may de 2017
Debe VER EN LA CIUDAD DE MÉXICO,"Me encantó ver el espectáculo libre espectacular pidiéramos un viernes por la noche. Fue muy divertido y entretenido y seriamente nada como lo que ven en la televisión, llena de adrenalina y que realmente recibe. Recomendamos comprar los billetes de Arena México directamente, como en línea, es más caro de lo que debería ser.",,5,"Bristol, England, United Kingdom",22 de mayo de 2017,may de 2017
Me encantó!!,Esta fue una experiencia divertida en MXC. Empezamos en una Pulqueria donde hemos probado el pulque local. No me gustó y conseguí la cerveza en su lugar. La guida fue muy divertido y con música en vivo en el lugar me las arreglé para meter en un par de bailes de salsa.Después de eso nos dirigimos a la Arena (unos pocos minutos a pie) donde nos las arreglamos para conseguir un asiento fantástico y ver el espectáculo.Estábamos cerca de la entrada del Luchadores tan caliente buenas fotos.Es un deporte muy familiar orientado así muchísimos niños se deleiten sus héroes y risas.Trabajo haciendo totalmente y pasar un par de pesos para bebidas y nachos :-)La máscara fue incluido como un recuerdo y es de muy buena calidad. Gran presente!,,5,"Londres, UK",19 de mayo de 2017,may de 2017
Divertidísimo día,"Tuvimos una noche de órdago en la lucha! No soy en lo más mínimo poco interesados en el deporte, pero todavía tenía una auténtica gozada.Los luchadores son animadores y todo juega en frente de una multitud gigantesca y le adoren. La gente realmente entrar, farsas puro.La arena tiene un gran ambiente y excelentes vistas, no importa donde te sientas. En taxi eran del Zócalo, y nos aseguraremos de vale la pena una visita! La Lucha Libre es sin duda una experiencia como ninguna otra y muy barato. Altamente recomendado.",,4,"Trim, Irlanda",17 de mayo de 2017,sept de 2016
Fantásticos eventos,"Conciertos espectaculares en la noche, oí a Mago de Oz con buena acústica y luminosidad, cómodos asientos.",,5,AGS,8 de mayo de 2017,may de 2017
Visita valiera la pena para disfrutar del entretenimiento local.,"Mi pareja y yo fuimos a ver Pidiéramos Libre un domingo por la tarde. Compramos los billetes en el mostrador de boletos en el día pidiéramos libre por 200 pesos cada uno. Nos sentamos en el anillo 2, que era de 4 asientos de atrás del lado del anillo! El usher con capacidad para usted pedir un consejo para llevar a su asiento, este fue el caso de gente mexicana, así como por los turistas. Gran ambiente local, en una multitud de 200 que fueron dos de los ocho turistas que pudimos ver. El evento empieza a las 5 y consta de 4 lucha peleas. Cada partido consta de 3 rondas con equipos de 3 luchadores que luchan mutuamente. Progresivamente luchadores mejor luchar el uno contra el otro hasta el evento principal - el último partido de la noche se produce. Sirven comida y bebida. Si tienes suerte te tire para una entrevista el intermedio.",,5,,7 de mayo de 2017,may de 2017
Emocionante y divertida!!!,"Mi esposa y yo fuimos a ver la luchas en Arena México un martes por la noche. Ignorar el scalpers, tratando de vender entradas en la parte delantera de la entrada e ir directamente a la taquilla. Los precios son muy razonables, y vale la pena estar muy cerca de la parte frontal del anillo. Usted no puede traer y bebidas (incluyendo el agua) en el lugar, pero ofrecen una gran variedad de aperitivos y refrescos. También, asegúrese de llevar billetes más pequeños y cambiar a comprar bocadillos y bebidas.",,5,"Covina, CA",2 de mayo de 2017,abr de 2017
"Nada, pero es divertido","Hemos estado aquí varias veces y siempre tenía un buen tiempo. Atletas increíbles, divertidos teatro. Los espectáculos son televisados, así que las cosas moverse justo a lo largo, sin demoras, sin programas demasiado largo.",,5,"Xalapa, México",26 de abril de 2017,abr de 2017
No se pierda el entretenimiento,"Este fue excepcional. cantidades de diversión El espectáculo era genial, examinara la hizo fácil encontrar nuestros asientos y había incluso una camarera asignado a nosotros sólo por la cerveza. Comimos y bebimos al contenido de nuestro corazón por menos de $30 como una pareja viendo la lucha más divertida que he visto. Sin duda volvería otra vez.",,5,"Raleigh, Carolina del Norte",25 de abril de 2017,abr de 2017
Súper divertido para todos,"Mi marido es un fanático de lucha, pero nunca he estado en ella. Dicho esto, tuve una noche tan genial. Asistimos en el espectáculo de la noche de la familia y el ambiente era muy animado y relajado. Nos encantó el servicio asiento para comida y bebidas. No te olvides de dejar cualquier gran cámaras en casa, ya que tendrá que ser guardada en el ropero si les trae.",,5,"Londres, UK",24 de abril de 2017,abr de 2017
Muy divertido!,"Disfrutamos viendo las travesuras de los luchadores volando alto en la arena México el domingo, y fue super divertido. Reservamos con antelación en la página web ticketmaster's e impreso el recibo que usamos para reclamar las entradas. Tendrás que llevar una identificación con foto (licencia de usé mi conductor) y la tarjeta de crédito que utilizó para reclamar las entradas. Que tendrá una huella de su tarjeta cuando realice las entradas.No hablas español, pero era muy sencillo. Estábamos a unos 1. A 5 km de distancia en Polanco, y caminamos unos 30 minutos de nuestro hotel a la Arena. Me pareció que el paseo a pie desde el hotel hasta el estadio estaba totalmente bien y seguro, y en ningún momento me sentí incómoda. Desde que el show del domingo es a las 17:00 y dura hasta las 7:30, aún era luz antes y después del espectáculo.Una vez que ingrese a la arena, un usher se ofrecen para guiarlo a su asiento. Se espera que unos pocos pesos propina. Compramos entradas para asientos 2 filas desde la carretera de circunvalación, y eran sólo alrededor de $12 USD cada uno.Una vez sentado, vendedores ambulantes ofrecen vender bocadillos o cerveza. El espectáculo fue muy entretenido y la gente realmente compró en la teatralidad, especialmente los niños. Fue una experiencia muy divertida y no dudaría en volver la próxima vez que visite la ciudad de México.",,5,"San Francisco, CA",23 de abril de 2017,abr de 2017
Un coloso donde no sólo hay Lucha Libre.....también hay recuerdos :),"Un pequeño recorrido familiar nos hizo pasar a saludar a la famosa Arena México. Si bien es cierto que lo tradicional es asistir a ver las peleas del box o lucha libre, debo confesar que debe haber varios que recordarán gratamente que hubo un tiempo cuando la Arena México daba cabida al espectáculo legendario sobre hielo: Holiday On Ice.Sin duda, eran experiencias únicas los que tuvimos la fortuna de disfrutar estos espectáculos, generalmente anuales, que sin duda llenaban las butacas y secciones de rink para estar más cerca de la pista y disfrutar el espectáculo.Es curioso, en dicho espectáculo vi la mejor ejecución en grupo del Bolero de Ravel sobre hielo.Pero desde que llegaron otras opciones, dicho espectáculo dejó de presentarse, si mal no recuerdo en 1995.Sin embargo, visitar la Arena México me permitió recordar y revivir gratos recuerdos que ahora quise compartir con ustedes.",,5,"Ciudad de México, México",18 de abril de 2017,abr de 2017
