Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Maravilloso,"Un castillo que todo mexicano tiene que conocer, tienen todo muy bien distribuido. Yo recomiendo ir con tiempo ya que es muy grande.",,5,,18 de enero de 2023,ene de 2023
Cero amigable con bebés,"Soy mexicano y me parece terrible que para bebés de menos de dos años no dejen entrar el coche al castillo. Toca dejarlo a la entrada. Los organizadores del museo o no tienen hijos o los tuvieron hace muchos años. Se les olvida que los bebés duermen en los coches. Luego considero que este lugar no es amigable con las familias con bebés. Para terminarla de rematar, supongamos que hubiéramos podido entrar y dejar el choche. Hacen una revisión que las cosas para no entrar comida o bebidas. Los padres con bebés moralmente tenemos agua o algún pequeño alimento. No para darlo dentro de un museo. Sino para el resto del día. (Más si no vives en CDMX) Lamentable organización. Ojalá algún miembro de la Junta del museo tuviera bebés para pensar en ese colectivo.",,1,"Bogotá, Colombia",8 de enero de 2023,ene de 2023
Toda una experiencia,"Visitar Chapultepec es toda una experiencia, no solo caminarás mucho, sino que también conocerás un poco de la historia de México.",,5,,4 de enero de 2023,dic de 2022
Un lugar lleno de historia,Es un gran lugar para conocer una parte de la historia de México. Un lugar lleno de cultura que recomiendo totalmente.,,4,,22 de diciembre de 2022,dic de 2022
Lugar interesante,"lugar interesante, muy bien cuidado, recuerdo interesante de la historia colonial Mexicana,  hay que tener buen fisico para la subida a la colina donde esta ubicado.",,4,,16 de diciembre de 2022,dic de 2022
"La mejor vista de CDMX, hermoso lugar","Un hito historico, lleno de elementos culturales de la epoca, excelente panaramicas desde todos sus puntos, El Castillo junto al Museo de Antropologia, lo imperdible del Bosque de Chapultepec ",,5,"Santiago, Chile",13 de diciembre de 2022,nov de 2022
Cierran temprano,"No se puede visitar después de las 5pm, y muy mal iluminado los alrededores cuando comienza a oscurecer.",,3,"Yucatán, México",8 de diciembre de 2022,dic de 2022
Grandiosa experiencia,"Excelente lugar lleno de historia, belleza. Es de ir temprano y sin prisa para admirar todo el museo, tomar en cuenta que si quieres conocer todo se camina bastante. Cada espacio tiene su magia. Un consejo es que hay que ir en orden al terminar una sección pasar a la siguiente y así sucesivamente. No te dejaran entrar bebidas ni comida, pero puedes dejar todo en lockers",,5,El Salvador,6 de diciembre de 2022,dic de 2022
Lugar mágico,"Es un lugar tradicional, con mucha cultura, preparate, para ver cosas increíbles, y una vista maravillosa de toda la ciudad.lleva unos muy buenos tenis y chamarra, porque vas a caminar mucho, y cuando vayas de bajada, va a hacer frío o puede llover.",,5,"Ciudad de México, México",13 de noviembre de 2022,sept de 2022
"Castillo de Chapultepec es Espectacular, una parada obligatoria y colorida, con un ambiente en sus alrededores único.","El Castillo de Chapultepec es una visita obligatoria si estas en Ciudad de México, esta céntrico y de fácil acceso, el castillo es majestuoso, sus exposiciones, arquitectura, alrededores, todo es increible. Además sus alrededores son verdes, coloridos y encuentras comida, actividades, ventas de artesanía, entre muchas otras cosas.Nota importante: tienes que traer mascarilla ya que es obligatoria en su interior ",,5,"Tlajomulco de Zúñiga, México",11 de noviembre de 2022,nov de 2022
Hermosa construcción,Es un edificio muy bonito con una vista espectacular. Recomandado 100% para turitas o citadinos que no lo conces.,,5,"Ciudad de México, México",29 de octubre de 2022,dic de 2021
Hermoso castillo europeo en pleno México,"Primero se debe pagar la entrada en la taquilla correspondiente y luego se hace la subida hasta el Castillo, que es un poco exigente, pero se disfruta mucho. En la entrada del castillo como tal, pagué un guía por 500 pesos mexicanos (negocié el precio con él) y fue una excelente decisión. Las vistas, lugares y objetos son hermosos y se disfruta mucho de todo: carruajes, objetos personales, cuartos conservados, un elevador, mobiliario, etc., todo está excelentemente bien conservado, pero creo que se aprecia mejor con un guía, ya que las descripciones no son las más completas. En todo caso, hacer la visita sin guía puede ser provechoso, ya que en si mismo los objetos son bastante hermosos. Recomendaría unas dos horas para ver todo con tiempo. Excelente opción.",,5,,27 de octubre de 2022,oct de 2022
"Muy bonito palacio con excelente vista,de la Ciudad de,Mexico","Un lugar muy interesante. En realidad muy pequeño en comparación con los castillos y palacios europeos, pero lleno de historia... desde los aztecas, la guerra con los Estados Unidos, el imperio de Maximiliano, la dictadura de Porfirio Diaz y ahora como museo.Las vistas a la ciudad desde las terrazas es muy hermosa. Cierra a las 5pm y la entrada es gratuita para mayores de 60 años. La subida a pie es un poco demandante, sobre todo por la altitud de la Ciudad de Mexico",,5,"Ciudad de México, México",10 de octubre de 2022,oct de 2022
Hermosa vista,"Es una parada obligatoria al visitar CDMX, el unico inconveniente es la subida al castillo ya que esta en un cerro, no se ocupa mucha condicion pero si un calzado comodo e hidratarse, pero vale la pena. ",,5,"Monterrey, México",3 de octubre de 2022,sept de 2022
Castillo hermoso,Tienen que venir! hay un jardín arriba del castillo con un mirador que está hermoso y los guías te explican todo sobre su historia.,,5,,23 de septiembre de 2022,jun de 2022
Una buena experiencia histórica en la Ciudad de México.,"Buena organización para entrar, muy limpio y con excelentes vistas de la ciudad. Mucha historia y temprano poca gente.",,5,"San Pedro Cholula, México",21 de septiembre de 2022,sept de 2022
Un lugar lleno de historia ,"Un lugar muy bonito para ver el pulmón mas grande de la CDMX lleno de historia y cerca del Zoológico, me gusta mucho el recorrido ",,4,,12 de septiembre de 2022,ene de 2022
Visita obligatoria si es tu primera vez en CDMX,"Quedé fascinado con lo que ofrece el castillo de chapultepec, los guías super amigables y es muy accesible el museo y la guía.Si estas interesado en la historia te recomiendo separar mínimo 2 horas para poder recorrer cada detalle de las exposiciones, si tu interés es solo tomar fotos en el balcón icónico del castillo con 1 hora es suficiente.",,5,"Monterrey, México",9 de septiembre de 2022,sept de 2022
un museo importante por visitar,"He visitado este museo como 2 o 3 veces, es uno de mis favoritos, me encanta las vistas y la historia que ofrece el lugar.",,5,"Mérida, México",30 de agosto de 2022,ago de 2022
Tenemos Alcázar para rato,"Visité la enorme y bella ciudad de México, me agrado la.limpieza y organización en el Castillo de Chapultepec, el bosque bien cuidado y el museo y tienda Maravillosos.",,5,"San Nicolás de los Garza, México",25 de agosto de 2022,jul de 2022
Hermoso,"Le dejaron de tarea a mi hija visitarlo y hacer una reseña, me encantó y me llevé una grata sorpresa.",,5,,24 de agosto de 2022,ago de 2022
Excelente servicio.,"Un sitio lleno de historia y sorpresas, en el cual admiras y aprendes mucho sobre la historia de nuestro país, ",,5,,17 de agosto de 2022,ago de 2022
"Excelente visita, recomiendo un guia.","Muy bien cuidado, recomiendo agarrar un guía al iniciar el ascenso, justo despues de la taquilla, su costo es de alrededor de $400 pesos pero vale cada centavo, te van explicando desde que vas subiendo, toda la historia de forma muy amena. Eso hace que la visita para toda la famila sea estupenda.El costo es de $85 pesos, pero adultos mayores o estudiantes o maestros no pagan.Es un lugar que tienes que visitar si vas al bosque de chapultepec.",,5,,17 de agosto de 2022,ago de 2022
Muy interesante,La historia que tiene el castillo es sumamente interesante y emocionante. Es un lugar lleno de historia y cultura un paso obligado en tu vista a MEXICO,,5,"Lima, Perú",14 de agosto de 2022,ago de 2022
No dejes de visitarlo,"Increible lugar para conocer un poco más de la historia de México.Las instalaciones están en excelente estado y la seguridad asistió a mis padres, adultos mayores. Super recomendado!!!",,5,"Reston, VA",27 de julio de 2022,jul de 2022
Sitio que impresiona por su grandeza en todo sentido.,"Fui con mi esposa y tres hijas dos de 6 años y una de 5 meses, además de mis padres mayores y otra familia.Es una experiencia maravillosa ya que el lugar es imponente, está muy bien cuidado, la seguridad es palpable en todo momento. Se nos permitió llegar con la carreola hasta la cima y ahí en la entrada al castillo se deja en un lugar seguro ( cosa que me preocupaba ya que la rente).Por los 5 solo mi esposa pagó boleto ya que yo soy profesor, mis dos hijas estudiantes y la bebé tampoco paga boleto, así que por 85 pesos visitamos el Castillo de Maximiliano.Algo a mencionar es que si es muy cansado, teníamos pensado entrar al museo de antropología y al de los pinos ese mismo día pero quedamos rendidos, contentos pero muy cansados. Hay lugares dentro del castillo para descansar. Lo que si no está permitido es llevar agua, menos alimentos. Experiencia 10/10",,5,"Ciudad Obregón, México",22 de julio de 2022,jul de 2022
Castillo emblemático ,"Un castillo emblemático, turístico, hermoso ,me encanta este lugar y lo recomiendo,el clima es delicioso y muy aconsejable ",,5,"Bogotá, Colombia",12 de julio de 2022,ene de 2022
Un imperdible de la Ciudad de México,"El Castillo de Chapultepec es visita obligada para los habitantes y/o visitantes de Ciudad de México, en un par de horas haces el recorrido, la subida un poco pronunciada, llevar tenis.  Hermosísima vista a toda la ciudad, sobre todo al bosque o a Paseo de la Reforma, mucho turista, la visita te transporta a hace 175 años cuando fue defendido por los cadetes del colegio,   Ver los vitrales de las musas, ver el observatorio en la cúpula.   A la entrada, foto obligada de las carrozas de Benito Juárez y de Maximiliano.  No dejen de ir.",,5,,5 de julio de 2022,jul de 2022
Experiencia muy fotografeable,"Antes que nada recibe un cordial saludo comunidad viajera , sin duda alguna recomiendo ampliamente y de forma espectacular este paseo su arquitectura es sinónimo de un pasado en mexico 🇲🇽 que contrasta con el bosque , la comida o frituras como se le llama son deliciosas gastronomía callejera, recorrer cada pedazo de esta gran castillo te llevará un gran sabor de boca. Y ya que estás aquí debes de recorrer las calles colindantes donde te encantará pasear y disfrutar de tan ameno recorrido mexico 🇲🇽 mágico",,5,,2 de junio de 2022,may de 2022
Impresionante,"La actriz de la obra ""Carlota"" hace un papel impresionante. Todo muy organizado y puntual. Es un privilegio estar en el Alcázar. ",,5,"Ciudad de México, México",5 de mayo de 2022,abr de 2022
Encantador,"Con una visita guiada puedes explotar el gran potencial que esconde este emblematico lugar, es impactante ver la gran obra de construccion y sus interiores.",,5,"Cali, Colombia",3 de mayo de 2022,may de 2022
Historia y elegancia,"un museo muy bonito, elegante, con muchos detalles de la historia, con vista al bosque y a la ciudad. ",,4,"Ciudad de Guatemala, Guatemala",3 de mayo de 2022,abr de 2022
¡La historia de México en su máxima expresión!,"Una gran exhibición sintetizada de la historia de México con hermosas exhibiciones de artefactos, atuendos tradicionales desde campesinos hasta militares, vestidos aristocráticos, abanicos, joyas, etc. Impresionantes murales y muy lindas placas que explican la historia y el origen de los artículos en exhibición.",,5,"Palm Desert, CA",20 de abril de 2022,abr de 2022
Muy mal con la agencia tiqet,"Por favor evite comprar las entradas a través de tiquets, es muy malo el servicio. No tienen ninguna flexibilidad, no hay servicio al cliente. Pero sus boletos por su cuenta es la mejor opción.",,1,,19 de abril de 2022,abr de 2022
Como un castillo europeo.,"Bellísimo lugar, todas sus áreas están impecables, se evidencia el correcto mantenimiento de todo el lugar, tanto de los jardines, como de los diferentes recintos, las mejores vistas de la ciudad desde sus balcones. Recórralo con paciencia y disfrute de su arquitectura de estilo europeo, de las habitaciones, vitrales, jardines, obras de arte y tesoros traídos de países tan lejanos como Rusia. El tiempo de recorrido depende de los gustos de cada quien, pero se deberían dedicar al menos unas 3 horas. Llegamos en Uber, pero hay una estación de metro muy cerca. Recomiendo llegar bien temprano, apenas abren porque la luz de la mañana en los jardines es ideal para fotografiar y se pueden disfrutar tranquilamente sin un fuerte sol incomodando, también se evitará tener que hacer fila en la taquilla.",,5,"Santa Ana, Costa Rica",12 de abril de 2022,ene de 2022
Una hermosa vista!,"Llegue caminando desde la Zona Rosa (es lejos si) pero la ciudad es bellísima y te invita a caminar y caminar, otra es llegar en Metro, literal te deja en la puerta.Vale la pena visitarlo, la atención, !os jardines y su vista es magnífica.Esta muy bien mantenido! Una de las atracciones de la zona.",,5,"Rosario, Argentina",22 de febrero de 2022,oct de 2021
Castillo unico,"Me encanto visitar este sitio lleno de historia con una magnifica vista de la Ciudad de Mexico. Es posible ver los cuartos, salas y demas rincones del castillo que permite conocer acerca de la vida de Maximiliano y Carlota",,5,"Ciudad de Guatemala, Guatemala",4 de febrero de 2022,feb de 2022
Hermoso,"Es un castillo precioso, se ve la ciudad de México, jardines muy lindos, todo en general.Recorrer todo el lugar es muy bonito, desde la entrada, se nota muy bien cuidado.",,5,"Puntarenas, Costa Rica",31 de enero de 2022,ene de 2022
Fantástico ¡,"Esta muy bonito. Es un lugar enorme, vayan con tiempo para que disfruten todo el lugar. Es ideal para ir en familia, con amigos o pareja. Super lindo, lleno de cultura y magia.",,5,"Veracruz, México",13 de enero de 2022,ene de 2022
Lugar lleno de historia,"Un lugar para visitar en solitario, familia o con amigos, lleno de historia y muestra cómo se vivía en aquellos años de Carlota y Maximiliano. Recomendado, muy ordenado, espacios amplios.",,5,"San José, Costa Rica",4 de enero de 2022,ene de 2022
Hermoso castillo con maravillosa vista,"El castillo está hermoso, muy bien conservado.  Vale muchísimo la pena visitarlo.  La vista de la ciudad es increíble",,5,"Playa del Carmen, México",15 de diciembre de 2021,dic de 2021
No puedes perdértelo,"Wow .. nos encantó, lleno de grandes partes de historia.. buena organización ,  bien cuidado todo , la atención del personal es muy atenta !! Recomiendo 100% esa fantástica visita",,5,"Playa del Carmen, México",20 de noviembre de 2021,nov de 2021
Cerrado 1pm 2 de noviembre!! Sin información en su página web,"Pésimo!! Dicen que no hay cupo, a pesar de qué hay mucha gente saliendo!! Mejor que digan que el cupo se cumple a la 1pm La página de internet no tiene más información. Ni horarios ni nada. Vinimos de muy lejos confiados de lo qué hay de información en su página",,1,,2 de noviembre de 2021,nov de 2021
excelente,"El castillo fue lo mejor mucha historia recomendado, al igual que el museo de antropología recomiendo que reserven un único día para llevarse el recorrido con calma , hay que caminar bastante por el  camino que da al castillo si van apresurados no disfrutan de lo lindo del paisaje.",,5,,18 de octubre de 2021,oct de 2021
Visita imperdible e inmejorable con un guía,Recomiendo totalmente contratar un guía para hacer el tour. En mi caso contratamos a un señor que se llama Abel que ofrecía sus servicios en la entrada al castillo y la experiencia valió mucho la pena. No solo es un hermoso lugar sino que con una buena explicación es una gran manera de aprender sobre la historia de México. -Hay descuentos para estudiantes y personas mayores de 60 años. -No se permite el ingreso de alimentos. -Hay lockers en la entrada que se pueden alquilar por 10 pesos para dejar los morrales.-El guía nos cobró 400 pesos y el recorrido duró dos horas. -Recomiendo llegar temprano para disfrutar del lugar con menos personas.,,5,,17 de octubre de 2021,oct de 2021
Incredible lugar.,WoW. Simplemente hermoso. Un castillo real en medio de la ciudad. Y las salas de exhibición son increíbles. La vista de la ciudad es espectacular.,,5,"Monterrey, México",7 de octubre de 2021,may de 2021
Hermoso Castillo ,"Impresionante castillo con muchas obras de artes y maravillosas piedad de museo, hay un buen control de aforo  cumpliendo con todas las normas de bioseguridad ",,5,"Guayaquil, Ecuador",5 de octubre de 2021,oct de 2021
Impresionante. Un pedazo de Europa en Ciudad de México,"Me gustó mucho. Es elegante y la historia del mismo digna de conocer. Prepárense para la subida que no es nada sencilla, tomando en cuenta la altura de Ciudad de México.",,5,"Guayaquil, Ecuador",28 de septiembre de 2021,sept de 2021
Viaja con bastante tiempo,"Ir al castillo lleva varias horas. Caminar del parque abajo hasta la parte alta de la colina, entrar a ver los jardines exteriores, revisar las salas internas, y que no se te olvide, el gran jardín en el piso superior.Se encuentra muuuy bien cuidado y tiene material de varias épocas de la historia mexicana.Aproveche y saque fotos de las vistas espectaculares de la ciudad en las varias direcciones, asómbrese con las muestras de arquitectura y arte. Así que la recomendación es ir en días soleados y despejados para que sean mejores imágenes.",,5,"San José, Costa Rica",27 de septiembre de 2021,sept de 2021
Un pedazo de historia y magia dentro de méxico,"Un lugar mágico y encantador, los jardines hermosos, la vista de la ciudad espectacular, cargado de historia y magia, imperdible en la Ciudad de México",,5,"Bogotá, Colombia",19 de septiembre de 2021,sept de 2021
Uno de los lugares mas memorables de mi visita a CDMX,"El Castillo de Capultepec fue uno de los lugares mas memorables de mi visita a CDMX. Un lugar que tiene mucha historia, vistas espectaculares de la ciudad, muestras de arquitectura y arte muy lindas.La caminata para llegar desde el bosque es un poco exigente para personas mayores y embarazadas tomando en cuenta que es necesario el uso de la mascarilla.",,5,"Tarija, Bolivia",6 de septiembre de 2021,ago de 2021
Entra a la Historia de México,"Uno de los lugares mas bellos de la Ciudad de México, y con mucha historia. Tanto el Museo como el Alcanzar te transportan a la época de Carlota y Maximiliano, Las vistas de la ciudad son increíbles, además la exposición permanente te permite conocer más de nuestro país.",,5,"Ciudad de México, México",24 de agosto de 2021,ago de 2021
Muy enriquecedor,Este museo cuenta de una manera detallada la historia de México de diversos períodos hasta la revolución. Hay muchas pinturas de famosos artistas mexicanos y también hay murales. También se ubica en un parque pintoresco. Muy recomendable para todos interesados en historia.,,5,,23 de julio de 2021,jul de 2021
Punto obligatorio a visitar eln cdmx,"Punto obligatorio a visitar en cdmxHace muchos años no visitaba el Castillo, lleve a mis sobrinos, y nos encantó. Ver la ciudad desde las alturas es fantástico, el museo y castillo lo tienen supee cuidado, los jardines son hermosos.",,5,"Ciudad de México, México",11 de julio de 2021,jul de 2021
Parada obligada,"Se tiene que caminar mucho, pero sin duda la belleza del lugar, lo merece.  Es un lugar histórico. Se ve el paseo de reforma por el balcon.",,5,"Ciudad de México, México",18 de junio de 2021,jun de 2021
Lugar maravilloso,"El castillo es muy lindo, lo van a disfrutar, el bosque es muy seguro, venden artesanía y el cuido del Covid es muy bueno",,5,,3 de junio de 2021,may de 2021
Impresionante lugar,Estar ahí dentro del castillo te transporta a una época dónde ocurrieron sucesos muy importantes para la historia de México. En mi caso me gusta mucho la historia de México y este es un lugar donde puedes aprender mucho acerca de este y de las personas que ahí residieron.,,4,,25 de mayo de 2021,mar de 2021
Increíble,Es ideal visitar el castillo de Chapultepec si visitas el bosque es maravillosa la combinación entre su arquitectura y el bosque ideal para la recreación familiar.,,4,"Chimalhuacán, México",25 de mayo de 2021,may de 2021
Impresionante!,"Es un castillo simplemente hermoso, ya he estado en muchos castillos en España y Europa en general y debo decir que este me ha impresionado, sus carruajes, y las hermosas vistas al parque y a la parte moderna de la ciudad simplemente son espectaculares. ",,5,"Madrid, España",25 de marzo de 2021,nov de 2020
Regresare,"Estaba cerrado por el covid pero camine por todo chapultepec y subí hasta la entrada del castillo, es tan increíble estar en este lugar que agradezco haya estado cerrado para obligarme a regresar.",,5,"Ciudad de México, México",18 de marzo de 2021,mar de 2021
Lugar Magico,Es un lugar obligado en tu visita al parque de chapultepec o la ciudad de Mexico.Te transporta a un lugar mágico lleno de historia en los inicios del México moderno.Un castillo precioso de manera arquitectónica y una vista preciosa a la ciudad de Mexico,,5,"León, México",14 de marzo de 2021,mar de 2021
El cerro del chapulín,Visitar el cerro del chapulín o mejor conocido como Chapultepec es una visita obligada si visitas la CDMX,,4,"Ciudad de México, México",28 de febrero de 2021,feb de 2021
"Cerrado, pero vale la pena ir hasta el lugar.",Lastimosamente llegue hasta este hermoso lugar y esta cerrado por el COVID pero no se desanimen tanto que sus alrededores que es el bosque de Chapultepec es hermosísimo y vale la pena ir aunque sea para verlo de lejos.,,5,"La Paz Department, Bolivia",10 de diciembre de 2020,dic de 2020
Castillo!!!! Nada más jajajaj,"Es grande, lujoso, hermoso, y muy cargado de historia.Un gran lugar para conocer.Cobran la entrada.Es muy gratificante recorrer sus jardines, habitaciones y museoRecomendado al 100%",,5,"Ciudad de México, México",17 de noviembre de 2020,nov de 2020
Mexicanos turisteando ,El lugar es verdaderamente hermoso! Una vez estando arriba en el castillo la vista que tienes es única! A los turistas les encantará! Cansado para niños pequeños pero con mucho aprendizaje. Con antojitos deliciosos a la entrada del bosque de Chapultepec. ,,5,"Ciudad de México, México",17 de noviembre de 2020,ene de 2020
Hermoso ,"Un espacio que te remonta a los momentos históricos de México, cuidando cada detalle, decoracion y espacio Tienes que visitarlo ",,5,"Mexicali, México",3 de noviembre de 2020,nov de 2020
Un hermoso castillo ,"Este Museo alberga una gra catidad de exposiciones y salas, simplemente la arquitectura del castillo es increíble y no te la debes de perder, te recomiendo que lo visites muy temprano porque para llegar a el tendrás que caminar y así disfrutar el paisaje del Bosque de Chapultepec, a veces puedes encontrar eventos culturales de danza que no puedes perderte.Sin duda no te puedes perder esta visita.",,4,"Ciudad de México, México",8 de septiembre de 2020,sept de 2020
Evento militar ,Asistí a un evento militar y las instalaciones son impresionante y el lugar está lleno de historia un lugar que no se debe dejar de visitar al ir a la Cdmx ,,5,"Cancún, México",21 de agosto de 2020,oct de 2019
Lugar historia ,Este lugar está muy bonito pero está muy lleno casi todos los días pero de hay en más todo esta muy bien ,,3,"Guadalajara, México",9 de agosto de 2020,sept de 2019
VISITA OBLIGATORIA EN LA CDMX!!,"Es una experiencia hermosa el recorrido para llegar y la historia de cada espacio.. sugiero subir cuando baje el sol, y pagar por un recorrido guiado, para aprovechar la visita y entender su importancia histórica",,5,"Ciudad de México, México",9 de agosto de 2020,nov de 2019
Castillo de Historia,"Es un lugar muy hermoso que se encuentra bien conservado. En el no solo puedes conocer la historia del mismo Castillo y sus habitantes, sino que también puedes observar piezas originales como ropa, artefactos de armería, cubiertos, preciosos carruajes e incluso puedes transportarte en el tiempo y observar exactamente como eran las habitaciones de quienes habitaron alguna vez el Castillo.",,4,"Texcoco, México",22 de junio de 2020,sept de 2019
Genial lugar.,Precioso lugar para visitar en México. Perfecto para pasar una jornada de domingo y luego conocer el centro de la ciudad. Merece muchísimo la pena.,,5,"Toledo, España",22 de junio de 2020,jul de 2019
Genial,"Super genial, la vista, las antigüedades maravillosas, cuadros, documentos, las ardillas, toda la historia muy interesante. ",,4,"Lima, Perú",19 de junio de 2020,feb de 2020
Enorme castillo,Es un lugar muy interesante se aprende demasiado de la cultura de México y desde arriba se puede apreciar muy bien todo lo que es Chapultepec y el Lago de Chapultepec por supuesto.,,5,,14 de mayo de 2020,sept de 2019
Castillo Metropolitano,"En la cúspide del cerro del chapulin o bosque de Chapultepec se encuentra este majestuoso e histórico Castillo, casa de emperadores, presidentes, lugar donde se gesto parte de la historia y evolución de México, donde tuvo lugar la gesta heroica de los niños héroes, cadetes del heroico colegio militar que defendieron con su vida al pelear contra los invasores de USA. Hoy es un histórico y bello museo.",,5,"Ciudad de México, México",27 de abril de 2020,feb de 2020
La vista es espectacular y el castillo muy interesante,"Cada día que pasa su valor histórico aumenta al entrar se puede ver como el tiempo se a detenido, vale la pena visitarlo.",,5,"Ciudad de México, México",24 de abril de 2020,nov de 2019
Momento valiosísimo!,"Un lugar hermoso, y muy bien explicado todo lo histórico lo que lo torna un punto de aprendizaje, para los mexicanos y especialmente para los que somos de otros lugares. El cuidado y la limpieza es excepcional.",,5,"Buenos Aires, Argentina",5 de abril de 2020,mar de 2020
excelente,"Un hermosos lugar, muchas cosas por ver, el tiempo no alcanza para todo lo que hay. El zoológico es muy lindo , hay muchas cosas para comprar, el castillo museo como tal toma bastante tiempo, pero es muy majestuoso.",,5,,29 de marzo de 2020,dic de 2019
Interesante,"Es una propiedad extensa, llena de piezas históricas y artísticas muy interesantes. Vale la pena contar con guías turísticos propios.",,4,"Medellín, Colombia",29 de marzo de 2020,dic de 2019
Un maravilloso Castillo.,"Encontrar un Castillo tal como loescribo “un Castillo” en medioDe la Ciudad de México es algo que pocos creerán posible pero existe y con un cúmulo de historias maravillosas. Bien vale la pena echar una leída en laHistoria de esta ciudad antes de ir a visitarlo. El Castillo de Chapultepec inmerso en pleno parque y zoológico justo enfrente del Museo De Antropología es una visita imperdible. EsPara hacer el día completo ya que también está el Museo Tamayo, el de Arte Moderno, el Castillo, Antropología así que tienes un buen pretexto para pasar el día completo.Ánimo que todo queda cerca y seguramente será un día maravilloso. ",,5,"Ciudad de México, México",26 de marzo de 2020,feb de 2020
Gran lugar historico,Parte esencial de la capital y del país. Lugar hermoso lleno de historia que es imperdible para cualquier persona,,5,"Santiago de Querétaro, México",22 de marzo de 2020,sept de 2019
Magnifico ,Bello y hermoso todo. Las vistas de la ciudad son increíbles. Mucha historia y conocimiento adquirido ,,5,,16 de marzo de 2020,mar de 2020
Obligatorio,"Si te gusta la cultura y la historia, este lugar definitivamente debería estar dentro de tu itinerario. El castillo por sí solo es un lugar muy bonito, tiene jardines bien cuidados y una vista panorámica impresionante. Hay que tomar en cuenta algunas cosas para sacarle provecho: hay que subir una colina bien empinada para llegar, pero existe transporte para personas mayores o con problemas físicos. Es mejor al menos unas 2 horas antes de que cierren para que no tengas que correr y si de verdad quieres aprovechar, contrata uno de los guías autorizados para que te haga el recorrido, es seguro que vas a aprender muchísimo.",,5,Costa Rica,13 de marzo de 2020,feb de 2020
espectacular castillo en chapultepec,"impresionante el museo acerca de una etapa importante en la historia de mexico, desde el imperio hasta la republica, muy recomendable",,5,"Ciudad Juárez, México",12 de marzo de 2020,abr de 2019
maravilloso castillo,"Espectacular experiencia, visitar el castillo de Maximiliano y Carlota, sabiendo toda su historia.........Sorprende  el lugar,en algunos sectorse, el percioso bosque de subida,los portones de hierro, los lindos jardines,bien cuidados,los carruajes,el patio de los escudos,los ambientes de la epoca, y el balcon donde se divisa el Paseo de la reforma........maravilloso!!",,5,"Del Viso, Argentina",11 de marzo de 2020,sept de 2019
Interesante ,Este paseo fue super interesante dado que nos relata con imágenes y evidencia la historia de México. ,,5,"Lima, Perú",11 de marzo de 2020,feb de 2020
Hermoso,"Es un lugar hermoso. Pero deben de evitar dejar templetes y tribunas de los eventos militares, pues se ben espantosos. No debe entrar gente cuando en los patios haya este tipo de estructuras.",,4,"Ciudad de México, México",10 de marzo de 2020,feb de 2020
ADMIRACIÓN,EL Castillo esta impecable da gusto visitarlo yadmirar el mural de Siqueiros es una espectacular expriencia.,,5,,9 de marzo de 2020,nov de 2019
PARA PASAR UNA BUENA TARDE,"Tiene una excelente vista sobra la ciudad, y es un lugar grande donde uno puede pasar una tarde agradable, se puede aprender mucho de la historia de Mexico en todos sus salones, la colección de monedas es excelente lo mismo que la de los carruajes antiguos, buen museo para visitar en ciudad de Mexico.",,4,"Medellín, Colombia",7 de marzo de 2020,feb de 2020
Que hermoso lugar! ,"Sin duda uno de los lugares más hermoso y vivo que he visitado, es un paseo maravilloso al pasado de México, hice todo el recorrido en casi tres horas, porque realmente es un lugar de donde no querés salir, tiene una vista maravillosa de ciudad de Mexico, pero lo mas importante es que respiras historia y cultura, me sentí encantada y segura en todo momento. ",,5,"Tegucigalpa, Honduras",6 de marzo de 2020,mar de 2020
Obligatorio visitar y recorrer ,"En el camino al Castillo de Chapultepec hay infinidad de actividades para hacer, puestos de botanas, todo está muy limpio, se siente un ambiente alegre, se disfruta demasiado, es un camino largo por recorrer pero vale la pena, el castillo está increíble, tiene tours y los guías son muy amables, sin duda es un lugar que toda persona debe disfrutar.",,4,"Guadalajara, México",6 de marzo de 2020,abr de 2019
Castillo de Chapultepec,"Con una maravillosa museografía, la visita no es de menos de tres horas, solo el castillo, el cual alberga la historia de la invasión gabacha, la invasión francesa, los aposentos del dictador Porfirio Díaz  y su esposa 37 años menor, el carruaje de  Maximiliano, las banderas mexicanas, de verdad si vienes a la ciudad de México  no debes de dejar pasar esta experiencia.",,5,"Ciudad de México, México",6 de marzo de 2020,jun de 2019
Un viaje al pasado.,"Maravilloso lugar, cada centímetro evoca Historia, los niños héroes lo defendieron, el emperador Maximiliano lo hizo residencia oficial y mando construir un bulevar que salia de la puerta de los leones al palacio nacional, lo llamó Paseo de la Virreina en honor a su esposa la emperatriz Carlota (Hoy paseo de la Reforma), sede del colegio Militar, residencia oficial de varios presidentes, entre ellos Francisco I Madero, observatorio astronómico, alberga actualmente el Museo Nacional de Historia, con una vista maravillosa del bosque de Chapultepec y dela ciudad de México, es visita obligada para todos los Mexicanos y visitantes extranjeros.",,5,"Ciudad de México, México",5 de marzo de 2020,ene de 2020
