Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Me encantó este vecindario,Hicimos una reserva a las 2 pm en el museo Frido Kahlo y luego un recorrido a pie por el vecindario de 3: 30 a 5: 30 que termina en este parque. Realmente disfrutamos ambos y es una gran combinación de actividades.,,5,Boston,4 de abril de 2022,mar de 2022
Encantadora manera de pasar una tarde.,"Visitamos este encantador barrio para almorzar y dar un paseo. Hay docenas de buenos restaurantes, un famoso mercado artesanal y mucho más.",,5,"Poway, CA",9 de marzo de 2022,feb de 2022
Interesante,"Quizás no sea la parte más visitada de la Ciudad de México, pero fue bueno disfrutar de la ""alternativa"" a las áreas turísticas completas. Tranquilo, artesanal y seguro. Agradable. Bonita escena callejera.",,4,"Perth, UK",25 de febrero de 2022,feb de 2022
Encantador,Un hermoso barrio bohemio para simplemente caminar e imaginar lo que era la Ciudad de México hace un buen tiempo.,,5,"Londres, UK",23 de febrero de 2022,feb de 2022
Salir de lo cotidiano,"Visita obligada, cerca a ciudad de México, se puede ir en metro y caminar sus calles con hermosas casas, parques, jardines, mercados y restaurantes.",,5,"Medellín, Colombia",3 de febrero de 2022,ene de 2022
Bonito lugar para visitar,"Bonito día soleado y cálido cuando visité este lugar. Mucha gente, vendedores disfrutando el día. Un poco turístico pero sin embargo, un lugar divertido para visitar.",,5,Estados Unidos,16 de enero de 2022,dic de 2021
PASEO,"Hermoso lugar para disfrutar de una excelente mañana o día, pasear por sus calles, visitar sus monumentos, Iglesias, mercados, disfrutar de una buena comida o café en una terraza, sin duda un lugar a conocer en una visita a Ciudad de México",,5,"Oviedo, España",15 de enero de 2022,ene de 2022
Fantástico,"Una zona fantástica en la Ciudad de México. Vale la pena visitar y explorar, un respiro del bullicio de la ajetreada ciudad, con muchos sitios que valen la pena.",,5,"Bogotá, Colombia",12 de enero de 2022,ene de 2022
Un barrio que vale la pena visitar,"Visitamos esta hermosa parte de la ciudad mientras veíamos el Museo Frida Khalo. Vale la pena un viaje a esta parte de la ciudad. Almorzamos en un excelente restaurante y caminamos por el parque en el centro de la ciudad. Hermosas calles, lindas casas y excelentes sitios hacen de Coyoacán un lugar que vale la pena visitar.",,5,,26 de diciembre de 2021,dic de 2021
Es un hermoso lugar que hay que visitar o conocer!,"He vivido en Coyoacán desde mi infancia, es un hermoso lugar ( como pueblito dentro de la gran ciudad a excepción de los Domingos y días festivos.Hay de todo desde hermosas calles, callejones,casas antiguas , cafeterías, restaurantes, mercados, el hermoso paraíso Viveros de Coyoacán, bares, cantinas, iglesias, pequeños parques, tiendas, teatro, y más.....",,5,"Ciudad de México, México",21 de diciembre de 2021,dic de 2021
BONITO PERO COSTOSO,"Ha sido de mi agrado conocer mejor Coyoacán, toda vez que en mi anterior visita todo se encontraba más cerrado a causa de la pandemia. Es un espacio agradable con un grato ambiente, lo negativo es que sus restaurantes son muy costoso, tan es así que es la comida más costosa que he conocido en el D.F. y alrededores, inclusive más costoso que en excelentes restaurantes de otros sectores. En general, es bonito ir  dar una vuelta, a pasear. ",,3,"Bogotá, Colombia",17 de diciembre de 2021,nov de 2021
Pequeña zona mágica,"Esta parte antigua y única de la Ciudad de México es increíble. Es antiguo, tranquilo a su manera y muy seguro para caminar. Hay edificios antiguos, parques, museos, un mercado, artistas callejeros y gente amable. Viaje unas pocas cuadras fuera del área central a este pequeño pero sorprendente restaurante llamado El Olmo Asul. Es una especie de distrito residencial, por lo que es un poco más difícil de encontrar, ¡pero valdrá la pena caminar!",,5,"Jamestown, Estado de Nueva York",8 de diciembre de 2021,dic de 2021
Las casas de los famosos historicos mexicanos,"Si eres extranjero o vienes de otro estado a la bella Ciudad de México, un punto importante para visitar es el centro de Coyoacán, pueden llegar en metro, Metrobús y después caminar por todas las calles empedradas, pasar por la casa de Hernán Cortes y luego la de Frida Kahlo.",,5,"Ciudad de México, México",6 de diciembre de 2021,dic de 2021
Lindo lugar para pasar un día ,"Agradable lugar, me encantó el ambiente familiar y de amigos, hay restaurantes, bares, cafés alrededor del parque principal o simplemente comprar un esquite o churros y caminar. O tomar un tour que salen enfrente De la Iglesia. Coyoacan es  historia y es muy interesante conocer a fondo las leyendas y su origen. ",,5,"Cancún, México",18 de noviembre de 2021,nov de 2021
recomendable,"Barrio tranquilo con mercandillos, iglesia colonial, la casa de Hernán Cortes (actual ayuntamiento) y un ambiente muy agradable. Además incluye el museo de Frida",,4,"A Coruña, España",14 de noviembre de 2021,nov de 2021
Taxistas públicos estafan a extranjeros,"Mi opinión es que viajen en bus o en metro , pero nunca usen un taxista  publico , Coyoacán es muy hermoso, a execepecion del viaje nos cibraron 300 pesos para llevarnos de CDMX - Coyoacan , las personas de ahi nos dijeron que nos habian estafado pues el viaje tan solo cistaba 70 pesos en taxi o en Uber mucho 100 pesos , pero 300 pesos fue una estafa a pesar de discutir con el taxista porque sabia que me estaba estafando , lo demás estuvo bastante bien el mercado y la gente super atenta ",,3,,18 de octubre de 2021,oct de 2021
Ojalá nos hubiéramos quedado aquí.,"Viajamos a la CDMX y elegimos quedarnos en Zócalo. Zocal está muy ocupado hasta alrededor de las 8 pm y la tienda baja por las puertas y las calles están abandonadas, un lugar desconcertante para caminar. Visitamos este vecindario lleno de parques y nos pateamos por quedarnos en otro lugar.",,5,"Atlanta, GA",4 de octubre de 2021,oct de 2021
Barrio interesante,Fácil de caminar. Un montón de restaurantes. Cenamos en uno de ellos y visitamos el museo de Trotsky. Nos sentimos muy seguros. Las calles y los edificios estaban bien mantenidos.,,3,"Savannah, GA",10 de septiembre de 2021,sept de 2021
un muy agradable recorrido a cualquier hora. Los churros y chocolate obligados!,"nos gusto visitar Coyoacan, lo mejor el chocolate de El Jarocho, delicioso, el mercado de artesanias frente a la plazuela con muchas cosas interesantes. Se siente muy seguro el ambiente",,4,"Puebla, México",1 de septiembre de 2021,ago de 2021
Excelente,Excelente lugar para ir de paseo. Es realmente hermoso y lleno de colores. Aprendes mucho sobre México aquí.,,5,,20 de agosto de 2021,ago de 2021
"Excelente para un día de cultura, gastronomía","Excelente el centro y sus alrededores, plaza principal con vegetación que la hace relucir, la iglesia con su historia, y sus mercados con comida regional, excelente para que pases un buen día",,4,"Zapopan, México",4 de agosto de 2021,ago de 2021
Barrio lleno de vida,"La visita de este barrio de la Ciudad de México es muy recomendable. Está lleno de vida a cualquier hora. Mucha actividad y diversión. Hay un mercado de artesanía muy recomendable. La plaza principal tiene internet, desde allí podrás llamar a un uber si no dispones de wifi, lo cual es muy útil para volver por la noche al hotel. ",,4,"Madrid, España",3 de agosto de 2021,jul de 2021
Vida en las calles de la plaza central,"Esto fue lo más destacado de nuestros 10 días en México. Debería estar en la lista de todos los lugares geniales para ver: el ambiente es tan fácil y feliz. Parque abierto con parejas, cantantes, vendedores ambulantes, restaurantes y tiendas. Relajante y seguro: EE. UU. estaría orgulloso de tener espacios tan bien planificados.",,5,"Maplewood, Nueva Jersey",2 de agosto de 2021,jul de 2021
Exposición de Tutankahmen en medio de la ciudad,"Increíble encontrar una exposición itinerante de Egipto en esta parte artística de Coyoacán en la Catedral. En su mayoría sin visitas mientras estuvimos allí casi solos, excepto por los guardias en la exposición durante el día.",,4,"Miami, Fl",29 de julio de 2021,jul de 2021
Pueblo mágico,"Vinimos como parte de un recorrido, y es un pueblo que desearía tener más tiempo para caminar, este lugar es hermoso. Si planea venir aquí, pase todo el día, hay mucho que hacer y ver. No solo tienes el museo de Frida Kahlo, todo el pueblo es pintoresca simplemente pueblo majestuoso.",,5,"San José, CA",18 de julio de 2021,jul de 2021
Vecindario súper agradable,"Barrio muy agradable con un pequeño mercado increíble donde puedes comer las tostadas más deliciosas y baratas. La gente es amable y el mercado tiene mucho que ofrecer a un precio muy bueno que, por supuesto, debes negociar un poco.",,5,"Drake Bay, Costa Rica",16 de julio de 2021,jul de 2021
Un pueblo dentro de la locura,"Coyoacan es una joya dentro de la locura que es la Ciudad de México. Museos, restaurantes y jardines rodeados de bares hacen que Coyoacan sea visita obligada",,5,"Ciudad de México, México",13 de junio de 2021,mar de 2021
Cultural,"El lugar es ideal para la recreación cultural en especial de la cultura popular mexicana ,ideal para salir una tarde noche y disfrutar de un café ,o un antojito mexicano que se ofrecen en los diferentes locales del centro ,recomiendo visistar el mercado de artesanías y el museo nacional de las culturas populares. ",,4,"Chimalhuacán, México",25 de mayo de 2021,may de 2021
Magnifico ,Un lugar mágico y encantador con mucha historia y un clima súper especial. Muchos lugares históricos para visitar y una gastronomía espectacular. ,,5,"Miami, FL",19 de mayo de 2021,may de 2021
hermoso parque,"Es hermoso, aunque cerrado por Covid - 19 a partir del 28/4/21. Buenos restaurantes alrededor y la segunda iglesia católica más importante de la ciudad, al otro lado de la calle, lo que lo convierte en un lugar muy agradable para visitar.",,4,"Long Grove, IL",3 de mayo de 2021,abr de 2021
Bonita zona turística para pasear,Coyoacán es conocido principalmente por el Museo Frida aquí y es un lugar muy turístico pero agradable para caminar.,,3,"Ámsterdam, Países Bajos",2 de mayo de 2021,may de 2021
Un lugar perfecto para pasear,¡Tomamos el día para explorar algunos de los vecindarios más antiguos a pie! La historia de Coyoacán se puede ver en su arquitectura Algunos de los parques estuvieron cerrados por el COVID,,5,"Mérida, México",30 de abril de 2021,abr de 2021
Barrio auténtico,"El barrio se ve auténtico, muy pocos turistas, la mayoría de los restaurantes y cafés están llenos de gente local. Arquitectura antigua y colorida. Bueno para medio día y almuerzo.",,5,"Vilna, Lituania",25 de abril de 2021,abr de 2021
Precioso ,"Vale la pena dedicarle todo un día. De las colonias más hermosas de méxico. Caminar por las calles, la arquitectura, los cafés. Precioso y muy recomendado ",,5,,21 de abril de 2021,abr de 2021
Lindo lugar,"Un lindo lugar para pasear, cuenta con excelentes restaurantes y si te gusta lo local puedes entrar al mercado de Coyoacan",,5,"Puerto Vallarta, México",20 de abril de 2021,abr de 2021
Muy aburrido,"Lo único que se ve aquí es el nombre del lugar en letras grandes de 3 - d en una plaza. Después de eso, fiesta de la siesta. Otra catedral, otro mercado. Ve a otra parte.",,1,"Los Ángeles, CA",15 de abril de 2021,abr de 2021
"Hermoso lugar,hermosas calles!","Visité junto con mi familia y es un lugar bello, hay muchas opciones para comer y también un mercado con artesanías. No pueden faltar comer los famosos churros azucarados!",,5,"Tamaulipas, México",31 de marzo de 2021,mar de 2021
Lindo sitio ,"Un hermoso lugar para ir a visitarlo en horas de la noche, tiene muy buena iluminación, los árboles son hermosos.. un buen plan para salir con tu familia o pareja para caminar.",,5,"Ciudad de México, México",31 de marzo de 2021,mar de 2021
¡Tan lindo! Calles empedradas.,Otro must de la CDMX. Linda ciudad colonial con personalidad y vida. Fuimos a este mercado interior que era prácticamente solo lugareños que fue increíble.,,5,"Sacramento, CA",28 de marzo de 2021,mar de 2021
Muy bonito lugar para cenar,"Es un buen lugar para cenar, caminar en pareja, es seguro y bastantes restaurantes alrededor, es una lastima que por el coronavirus algunos de ellos estaban cerrados, sin embargo siempre puedes encontrar algunos ricos restaurantes. ",,5,"Madrid, España",25 de marzo de 2021,nov de 2020
El tianguis excelente opción para pasar el rato...,"El tianguis es una muy buena opción para pasar el rato en fin de semana . Aún cuando solo está abierta una sección por día por temas de pandemia , pero puedes visitar la sección abierta con todas las medidas de higiene y pasar un excelente rato ya sea comprando o solo viendo la variedad de cosas que venden ..!!",,4,"Ciudad de México, México",21 de febrero de 2021,feb de 2021
Viaje por la tarde a Coyoacán.,Todas las plazas cerraron a partir del 7 de febrero. San Juan Bautista puede entrar pero no más allá de 10 mts.El mercado artesanal está abierto. ?‍??Sigue siendo un buen viaje de 2 a 3 horas para caminar por el centro de la ciudad. El museo Frieda Kahlo está cerrado.,,4,"Ciudad de México, México",8 de febrero de 2021,feb de 2021
Un lugar hermoso,"Un lugar hermoso, en la noche esta muy iluminado. Tiene un jardín muy colorido y sus calles empedradas le da un toque especial. ",,4,"Nassau, Isla Nueva Providencia",8 de febrero de 2021,mar de 2020
¡Lugar encantador y lleno de vida!,"Estar en Coyoacán es estar en un lugar lleno de cultura, colores, diversidad, sabores y mucha tranquilidad. Hay muchos locales de artesanías, restaurantes y las calles son lindas y encantadoras. Es un lugar muy alegre y muy lleno de vida, un paseo excelente y que vale mucho la pena conocer y estar en este hermoso lugar de la Ciudad de México!",,5,"Ciudad de México, México",1 de febrero de 2021,ene de 2021
Hermosa zona,"Una zona muy bonita y elegante. Es agradable caminar, hay muchos pequeños cafés y restaurantes alrededor. Sin embargo, el lugar central estuvo cerrado debido a la pandemia.",,5,"Londres, UK",26 de enero de 2021,ene de 2021
Colorido y alegre. ,Hermoso barrio de cdmx muy tranquilo y seguro. Las casitas son coloridas uno puede pasearlo por horas y horas y no se aburriría. Recomiendo quedarse a tomar una tasita de cafe y disfrutar de su ambiente. ,,5,"La Paz Department, Bolivia",30 de diciembre de 2020,dic de 2020
Muy a gusto!,"Muy tranquilo, muy bonito, se esta muy agusto. Fui con mi familia y la pasamos bien, super recomendable caminar unas cuadras hasta el mercado Coyoacan y pedir unas tostadas y quesadillas. ",,5,"Monterrey, México",17 de noviembre de 2020,dic de 2019
Turismo,No me gustó es un lugar populachero que le han hecho mucha fama pero es como cualquier otro lugar para mi no vale la pena no es lo máximo como lo pintan ,,2,"Ciudad de México, México",24 de octubre de 2020,sept de 2020
Coyoacán .,"Realmente íbamos con mucha ilusión , el centro está todo cerrado no hay casi donde sentarse . El lugar no es muy limpio como otras partes de la zona .EncontramosTiendas muy interesantes como una de puros llaveros .",,4,"Cancún, México",7 de octubre de 2020,oct de 2020
Churros con cajeta.,"Los mejores churros de México , en todas las esquinas , locales, restaurantes , un clásico de Coyoacán , puedes comprar muchos recuerditos, cerca del Centro Comercial Oasis , muy folclórico .",,5,"Santiago de Querétaro, México",22 de septiembre de 2020,sept de 2020
Bonita e inalcanzable,"Un parque con una fuente muy bonita, lamentablemente por contingencia solo se puede ver desde bastante lejos. Si pueden evitar ir ahora, háganlo. ",,3,"Tampico, México",20 de septiembre de 2020,sept de 2020
Para pasar un tarde Bonita.,"Sin duda el centro de Coyoacán es un lugar bonito para tomar fotografías, comer algo típico de la CDMX, caminar con tu pareja o ir con tu familia, las calles son bonitas y te transportan a otra época, totalmente recomendable.",,5,"Ciudad de México, México",23 de agosto de 2020,ago de 2020
Historia que se cuenta sola ,"Coyoacán es uno de los lugares más visitados e interesantes de la CDMX, recorre sus calles te encontrarás con muchas joyas ocultas, restaurantes, museos, iglesias callejones, historias, leyendas, no puedes perderte el mercado de artesanías, tampoco puedes dejar de disfrutar un elote, que por cierto, son de los mejores que encontrarás. Disfruta de la Fuente de Los Coyotes, tómate la foto, seguramente querrás regresar cientos de veces más. Ven a Coyoacán! ",,5,"Ciudad de México, México",22 de agosto de 2020,may de 2020
A caminar!!,Muy buen lugar para caminar un rato tomar un Helado o un café a cualquier hr del día con su bella arquitectura colonial.,,5,"Cancún, México",7 de agosto de 2020,ago de 2020
Un barrio imperdible ,"Coyoacan, su comida, sus calles, sus casas, su arquitectura, su atmósfera, ideal para ir en familia o con amigos, en pareja tomar la tarde en alguno de sus restaurantes, pasear admirando las tienditas o calles, los helados deCoyoacan tan famosos y deliciosos, los churros rellenos de encimosas de sabores. Todo un día podrías estar en Coyoacan!",,5,"Brighton, UK",24 de julio de 2020,jul de 2020
Visita de domingo,"Los domingos se pueden ver a las familias, gente local, sobre todo al terminar la misa. Vale la pena sentartse y ver a la gente.",,4,"Buenos Aires, Argentina",11 de mayo de 2020,jun de 2019
Un lugar de tradición transformado,"Una plaza muy tradicional ya la vez diferente con el tiempo, ya que sufrió modificaciones a través del tiempo y de las ideas de los que ahí gobiernan.Sigue siendo tradicional, pintoresco y con un ambiente excelente, no te debes perder la visita a su Iglesia, al mercado para degustar un antojo a la hora de la comida (almuerzo para los extranjeros, comida típica mexicana, entre garnachas, pambazos, tostadas y cientos de antojitos mexicanos, ir por una nieve y caminar por la plaza (jardín), hay unos cafés muy tradicionales para una buena platica, aunque prefiero para la cena ir a alguno de sus tantos restaurantes de comida mexicana, un buen aperitivo y maridar los alimentos con un Vino, mexicano de preferencia. Un lugar imperdible de la Ciudad de México",,4,"Ciudad de México, México",9 de mayo de 2020,ene de 2020
salir de lo habitual,"MUY MEXICANO tranquilidad que se disfruta con su hermosa fuente su iglesia, me gusta pasar  alguna tarde con la familia y que el tiempo se detenga, limpio y con lugares para tomar un café.",,5,"Ciudad de México, México",28 de abril de 2020,may de 2019
"Bonito parque, muy fresco y céntrico","El parque, muy fresco y arbolado, está rodeado de edificios singulares, como el Ayuntamiento, la Iglesia de San Juan Bautista o el Mercado Artesanal, y de bares y restaurantes. También podrás hacerte fotos con las letras ""Coyoacan"" de más de un metro de altura.",,3,Barcelona,15 de abril de 2020,mar de 2020
Tranquilo,Lugar residencial muy tranquilo y de linda arquitectura. Recomiendo pasar a probar los churros de tequila! Están cerca de la plaza.,,5,,1 de abril de 2020,mar de 2020
Lugar pinuoresci,"Me encanta es como entrar a un pueblito pintoresco, pasear por su calles, sus plazas, jardines, restaurantes",,5,"Zapopan, México",26 de marzo de 2020,mar de 2020
Paseo agradable,"Es muy bonito y tiene casas, cafes y tiendas donde puedes pasar un rato agradable. Un poco descuidado en cuanto a que encuentras gente consumiendo sustancias prohibidas",,4,"Santiago de Querétaro, México",22 de marzo de 2020,mar de 2020
Lugar Tradicional,"Si visitas la CDMX, no olvides conocer el centro de coyoacan. Es una de las mejores formas de imaginar como fue la Ciudad de México. Un lugar imperdible para caminar y probar desde sus antojitos callejeros, crepas, esquítes, algodones de azuzar; hasta sus restaurantes de precios muy variados y por supuesto su mercado de artesanías.",,5,"Ciudad de México, México",22 de marzo de 2020,mar de 2020
Coyoacán obligatorio,"Es un lugar precioso con plazas muy bonitas, artesanías hermosas y con una nieve deliciosa (si vas a Coyoacán y no comes nieve, no fuiste). En el mercado se come delicioso. ",,5,"Durango, México",17 de marzo de 2020,mar de 2020
Me encanta,"Acudí con mi pareja dimos un recorrido por las plazas principales disfrutando del sonido de las fuentes y de la sombra que nos ofrecen los árboles, ver correr a las ardillas y los pájaros volar, comprar artesanía, helados y café, muchas cosas que hacer en Coyoacán no puede faltar una visita a este hermoso lugar cuando vengas a mi CDMX",,5,"Ciudad de México, México",17 de marzo de 2020,mar de 2020
el mejor sitio bohemio de la cdmx,"lugar en el centro de la cdmx, con calles adoquinadas, parques, gastronomia muy rica y los mejores helados unicos de la region",,5,"Ciudad Juárez, México",12 de marzo de 2020,abr de 2019
Tienes que visitarlo,"Una de las alcaldías más pintorescas de la Ciudad de México, aquí puedes encontrar artesanías, comida típica, conciertos, bares y ferian en días festivos como Día de Muertos, 15 de Septiembre y Año Nuevo.",,4,"Ciudad de México, México",12 de marzo de 2020,mar de 2020
Retroceder en el tiempo,"Maravilloso barrio al sur del DF.....que te puede llevar todo un dia para recorrerlo bien,empezando x la plaza principal ,la iglesia ,la antigua casa de Cortez, la casa de Malinche ,frida y demas personajes de la historia mexicana que vivieron en este lugar......Indispensable tener unas horas, para recorrer la  calle Francisco Sosa con plazas escondidas, con tesoros arquitectonicos, y detenerse a mirar esos antiguos portones, casa con lindos patios y llenos de historia,como la de los generales de Cortez,.......frondosas arboledas, sobre adoquines de piedra hacen que esta calle tenga un encanto especial, que te remonta en su historia........simplemente maravilloso!!",,5,"Del Viso, Argentina",11 de marzo de 2020,sept de 2019
Paseo que vale la pena!,"Fuimos en bus desde La Condesa, demoramos como 30mins en llegar. Visitamos la casa museo de Trotsky y fuimos caminando a la casa azul de Frida Kahlo. Luego paseamos por la plaza central, comimos helados artesanales (todos los sabores que te puedes imaginar) y almorzamos en Corazón de Maguey (encontré opciones sin picante ricas, porque no como picante y en México todo lleva picante). Fue un día muy bueno!",,5,,10 de marzo de 2020,nov de 2019
Clásico y bonito ,Es un lugar clásico de la Ciudad de México que debes conocer. Hay muchos puestos para comprar antojitos mexicanos y artesanías mexicanas. Un lugar muy lindo para ir en pareja o en familia. ,,5,"Ciudad de México, México",9 de marzo de 2020,nov de 2019
El tiempo se detiene,"El parque sigue igual que siempre, lleno de familias, niños, gente... parece que no ha pasado el tiempo por ahí.",,4,,8 de marzo de 2020,feb de 2020
Ecléctico ,"Quiero vivir en Coyoacán, estar en su parque es lindo, es como si el amor estuviera en el aire, hay comida y gente por todos lados, un mercado que no podés dejar de visitar, encontrás de todo, desde frutas y comestibles hasta narices de payaso.Su parque es su centro de vida, hay danzas indígenas y también toda una zona donde convergen todo tipo de artistas locales a ofrecer su obra, también tiene un mercado de artesanías genial, excelentes precios y gran variedad, perfecto para que lleven regalitos para los que aman y simplemente para ustedes, tienen que comprar alebrijes y churros mexicanos uffffff!! Un punto de gastronomía imperdible. Todos deberíamos vivir en Coyoacán!! ",,5,"Tegucigalpa, Honduras",6 de marzo de 2020,feb de 2020
Para pasar un buen rato,"Es un clásico de fin de semana ir a pasear con la novia o la familia, tomar un helado, comer unos buenos tacos o una torta, algodón de azuacar, comprar artesanías y entrar a la Iglesia. Me gusta mucho.",,4,"Ciudad de México, México",6 de marzo de 2020,feb de 2020
Una joya en CDMX,"Vamos por un helado a Coyoacán, y regresas con una caricatura tuya en lápiz, un cuadro o escultura de Don Quijote, una foto junto a los lobos, la pulsera tejida y una gran sonrisa, el antiguo barrio de Coyoacán es un espacio aparte en la gran ciudad, digno de  visitarse y conocer su historia y sus leyendas.",,5,"Ciudad de México, México",6 de marzo de 2020,ene de 2020
muy bonito pero parece venido a menos,"muy buen ambiente pro la tarde noche pero por la mañana se veia mas deslucido. me gusto mas el barrio de santo angel, ",,3,"Barcelona, España",6 de marzo de 2020,feb de 2020
Tarde en Coyoacán,"Un viaje en el tiempo, para imaginar la vida en el periodo colonial. Además, se puede disfrutar de una rica comida en los restaurantes cerca de la fuente de los coyotes o en el mercado, detrás de la iglesia.",,5,"Ciudad de México, México",5 de marzo de 2020,nov de 2019
Un pueblo colonial dentro de la ciudad. ,"Coyoacan es un bello pueblo colonial que ahora forma parte de la ciudad de México.  Tiene museos tan importantes como el de Frida, lindas plazas, y lugares de importancia histórica.  ",,5,"Miami, FL",3 de marzo de 2020,jun de 2019
"Desde hace años frecuento este hermoso lugar, sus restaurantes, museos, cafés y plazas son muy bellas.","Si vienen en fin de semana hallarán más turistas, puedes recorrerlo caminando, o he visto también al tranvía turístico pasar por las calles. No dejen de visitar los cafés, de comprar alguna de las artesanías o de entrar a los restaurantes de la zona, los antojitos como esquites y nieves y conocer sus iglesias. ",,5,"Ciudad de México, México",2 de marzo de 2020,oct de 2019
Barrio Colonial CDMX,"Es un lindo barrio para recorrer, encuentras la plaza principal rodeada de iglesias, a unas calles el museo de Frida y la Cineteca los cuales son lugares que vale la pena visitar. En general es un buen lugar donde se encuentra todo tipo de comercio y en el cual el plan ideal es probar los Churros con chocolate. ",,4,"Bogotá, Colombia",28 de febrero de 2020,feb de 2020
Parque de Coyoacán,"Bonito lugar, historicp, visita el mercado, el templo de Juan bautista, camina por su parque y comete una nieve.",,5,"Mexicali, México",24 de febrero de 2020,feb de 2020
Coyoacan,"Buen lugar para ir a pasar el día , muy mexicano y muchos restaurante y bares. El parque , la iglesia y el Mercado vale la pena visitar.",,5,"Ciudad de México, México",23 de febrero de 2020,feb de 2020
Feria del tamal,"Había muchos puestos de tamales, y mucha gente la verdad, pero es un lugar muy bonito y junto a la iglesia y a la fuente de los coyotes, cerca también está el museo de Frida Khalo, pero está muy lleno",,4,,23 de febrero de 2020,feb de 2020
Encantador !!!,"Sinceramente me sentí en otro mundo, no solo en Coyoacán, sino en CDMX en general! Solo pide estar 4 días pero regresé a casa enamorado 100%!!",,5,"Miami, FL",23 de febrero de 2020,ago de 2019
Un barrio muy original,"Coyoacan me pareció un barrio  muy original, entramos al mercado donde venden de todo, caminamos hasta la iglesia y luego fuimos al parque. Vale la pena darse una vuelta a conocer.",,4,"Ciudad de México, México",22 de febrero de 2020,feb de 2020
Colorido ,"Un barrio muy colorido y poblado, casas típicas y pintorescas, con variedad de comidas y comercio. Para unas fotos increíbles es imperdible.",,4,"Talara, Perú",20 de febrero de 2020,feb de 2020
experiencia colonial !,"Coyoacán mantiene la belleza de la época Colonial Mexicana, con contrucciones combinadas de esa época y moderna, muchos lugares dende comer, tomar café, disfutar de unos ricos churros, y dela diversidad de la auténtica comida mexicana, puedes pasar horas caminando, por la tarde, un rico elote!",,5,"Ciudad de México, México",20 de febrero de 2020,ago de 2019
Me encantó,Este pueblito me encantó. Se respira tranquilidad. El mercado muy limpio y con opciones para poder comer o comprar souvenirs. Los parques cercanos tambien son muy bonitos y tranquilos.,,5,"Lima, Perú",16 de febrero de 2020,feb de 2020
hermoso lugar,"Nosotros llegamos a Coyoacan en turibus, NO HAGAN ESO!!!! El turibus pasa cada 45 min. Estudiamos esperando por hora y media y nunca pasó!Bonito lugar , tranquilo . Fuimos al mercado artesanal  y almorzamos en unos de los restaurantes de la zona . A 30 min de CDMX.  Recomendado.",,4,,16 de febrero de 2020,feb de 2020
Imprescindible,"Quizas mi plaza favorita, por ambiente, comida, tragos, actuaciones callejeras... Recomendable para mezcales ""Corazon de Maguei"" y para cenar...el patio de La Coyoacana. Cerca, en una de las calles que te lleva hay una tienda donde venden camisetas y cosas tipicas (souvenirs y mezcales y tequilas) diferentes (mejor calidad y mas originales) y el precio no es muy superior. ",,5,España,15 de febrero de 2020,feb de 2020
Uno de los barrios más típicos de la Ciudad de México ,"Si quieren conocer algo verdaderamente típico de la Ciudad de México este es uno de los mejores lugares, tiene una iglesia muy bonita, plazuela y muchos restaurantes mexicanos sin olvidar las nieves de garrafa ",,5,"Mazatlán, México",15 de febrero de 2020,feb de 2020
Excelente lugar,"Creas y comida delicioso ambiente familiar tarde de música en el parque caminar por los jardines, incluso pasear a la mascota",,5,"Ciudad de México, México",15 de febrero de 2020,ene de 2020
Excelente lugar,"Muy buen lugar para visitar y caminar, conocer mucha historia y agradable ambiente, los tours son excelentes. ",,5,"San Pedro Garza García, México",14 de febrero de 2020,feb de 2020
Calles en piedra,"Hice un tour en el tranvía rojo que sale del parque, fue muy bonito recorre todo el barrio y saber sus historias. el mercado es muy autóctono y colorido.",,5,"Bogotá, Colombia",13 de febrero de 2020,oct de 2019
Caminatas,"Caminar por el centro de Coyoacán es una delicia, hay muchos árboles y tanto construcciones preciosas como lugares de interés, como museos, Iglesias, lugares para tomar un café, etc. Últimamente me gusta llegar hasta los Viveros (que es uno de los pocos pulmones que existen dentro de la ciudad) y darle un par de vueltas. Hasta me hice miembro de los Amigos de los Viveros. ",,5,"Ciudad de México, México",12 de febrero de 2020,feb de 2020
Una parte muy tradicional de Mexico,"Coyoacán con sus hermosos parques y fuentes, restaurantes y un gran mercado de artesanías fue de nuestros sitios preferidos en CDMX",,5,"Turrialba, Costa Rica",11 de febrero de 2020,nov de 2019
Hermoso de dónde ,"Fui en domingo muy saturado de personas y comercio, en cuestión de los famosos helados pues más o menos la verdad no sé disfruta el momento por la congregación de gente muchísima diría yo ha y ni se hable de perros al por mayor no regreso ni por nada.",,2,"Ciudad de México, México",9 de febrero de 2020,feb de 2020
Reconociendo Coyoacán,"Es un excelente lugar turístico, por todos los sitios qué se exploran en esa alcaldía sobretodo, limpio,organizado y, educativo. Variadas ofertas para comer o tomarse un café para una charla y opinar sobre él libro que andamos leyendo en ése momento.",,5,"Ciudad de México, México",8 de febrero de 2020,feb de 2020
Domingos por la tarde,"Ahora los domingos en el Danubio y después damos una vuelta por Coyoacán, súper agradable para pasear y tomar algo...",,5,,8 de febrero de 2020,feb de 2020
El Parque el Ambiente,no muy lejos del centro de CDMX y aun dentro del casco urbano se encuentra esta localidad con un ambiente y una personalidad única ,,5,"Medellín, Colombia",6 de febrero de 2020,ene de 2020
